      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 66077408     +1572806 1863.187773  C_RETURN test_with_pymemtrace.py# 160 add                                1190764544      7356416
PREV: 83897421     +17820013 1905.262017  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2557050880            0
NEXT: 83897422     +17820014 1908.348834  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4557955072   2000904192
NEXT: 83897423     +1      1908.772464  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2427260928  -2130694144
PREV: 83897426     +3      1908.772482  C_RETURN test_with_pymemtrace.py# 169 append                             2427260928            0
NEXT: 83897427     +4      1909.271412  C_CALL   test_with_pymemtrace.py# 160 add                                 898068480  -1529192448
PREV: 104867891    +20970464 1958.654616  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2349469696            0
NEXT: 104867892    +20970465 1961.753130  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4235034624   1885564928
NEXT: 104867893    +1      1962.143729  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2448273408  -1786761216
PREV: 104867896    +3      1962.143751  C_RETURN test_with_pymemtrace.py# 169 append                             2448273408            0
NEXT: 104867897    +4      1962.531102  C_CALL   test_with_pymemtrace.py# 160 add                                 617029632  -1831243776
PREV: 105261509    +393612 1963.440246  C_CALL   test_with_pymemtrace.py# 160 add                                 617029632            0
NEXT: 105261510    +393613 1963.441083  C_RETURN test_with_pymemtrace.py# 160 add                                 619126784      2097152
PREV: 106443003    +1181493 1966.277289  C_CALL   test_with_pymemtrace.py# 160 add                                 619126784            0
NEXT: 106443004    +1181494 1966.278403  C_RETURN test_with_pymemtrace.py# 160 add                                 620109824       983040
PREV: 108015589    +1572585 1969.973482  C_CALL   test_with_pymemtrace.py# 160 add                                 710729728         4096
NEXT: 108015590    +1572586 1969.975248  C_RETURN test_with_pymemtrace.py# 160 add                                 711172096       442368
PREV: 125840843    +17825253 2012.087669  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2071937024            0
NEXT: 125840844    +17825254 2015.527917  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2713821184    641884160
NEXT: 125840845    +1      2016.247849  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2058186752   -655634432
PREV: 125840848    +3      2016.247885  C_RETURN test_with_pymemtrace.py# 169 append                             2058186752            0
NEXT: 125840849    +4      2016.945775  C_CALL   test_with_pymemtrace.py# 160 add                                 663261184  -1394925568
PREV: 125865551    +24702  2016.998190  C_CALL   test_with_pymemtrace.py# 160 add                                 663261184            0
NEXT: 125865552    +24703  2016.998244  C_RETURN test_with_pymemtrace.py# 160 add                                 663392256       131072
PREV: 125939193    +73641  2017.154589  C_CALL   test_with_pymemtrace.py# 160 add                                 663392256            0
NEXT: 125939194    +73642  2017.154776  C_RETURN test_with_pymemtrace.py# 160 add                                 663916544       524288
PREV: 128986561    +3047367 2024.426106  C_CALL   test_with_pymemtrace.py# 160 add                                 756367360            0
NEXT: 128986562    +3047368 2024.428668  C_RETURN test_with_pymemtrace.py# 160 add                                 759463936      3096576
PREV: 146810179    +17823617 2066.422174  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2118406144            0
NEXT: 146810180    +17823618 2069.735189  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2796060672    677654528
NEXT: 146810181    +1      2070.540493  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2294747136   -501313536
PREV: 146810184    +3      2070.540517  C_RETURN test_with_pymemtrace.py# 169 append                             2294747136            0
NEXT: 146810185    +4      2071.099706  C_CALL   test_with_pymemtrace.py# 160 add                                 608944128  -1685803008
PREV: 146908361    +98176  2071.325318  C_CALL   test_with_pymemtrace.py# 160 add                                 608976896            0
NEXT: 146908362    +98177  2071.325529  C_RETURN test_with_pymemtrace.py# 160 add                                 609501184       524288
PREV: 147203107    +294745 2071.999717  C_CALL   test_with_pymemtrace.py# 160 add                                 609501184            0
NEXT: 147203108    +294746 2072.000481  C_RETURN test_with_pymemtrace.py# 160 add                                 611287040      1785856
PREV: 149955685    +2752577 2078.594592  C_CALL   test_with_pymemtrace.py# 160 add                                 683184128            0
NEXT: 149955686    +2752578 2078.597140  C_RETURN test_with_pymemtrace.py# 160 add                                 685821952      2637824
PREV: 167785445    +17829759 2120.546852  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2056925184            0
NEXT: 167785446    +17829760 2123.833063  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3201777664   1144852480
NEXT: 167785447    +1      2124.514397  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2084298752  -1117478912
PREV: 167785450    +3      2124.514419  C_RETURN test_with_pymemtrace.py# 169 append                             2084298752            0
NEXT: 167785451    +4      2125.146539  C_CALL   test_with_pymemtrace.py# 160 add                                 608903168  -1475395584
PREV: 170929119    +3143668 2132.641174  C_CALL   test_with_pymemtrace.py# 160 add                                 692088832         4096
NEXT: 170929120    +3143669 2132.644609  C_RETURN test_with_pymemtrace.py# 160 add                                 694480896      2392064
PREV: 188755847    +17826727 2174.583314  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2062684160            0
NEXT: 188755848    +17826728 2177.824128  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3479207936   1416523776
NEXT: 188755849    +1      2178.356427  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1910534144  -1568673792
PREV: 188755852    +3      2178.356460  C_RETURN test_with_pymemtrace.py# 169 append                             1910542336         8192
NEXT: 188755853    +4      2178.997060  C_CALL   test_with_pymemtrace.py# 160 add                                 540938240  -1369604096
PREV: 209726723    +20970870 2228.811977  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1992327168            0
NEXT: 209726724    +20970871 2232.310055  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2478841856    486514688
NEXT: 209726725    +1      2233.088833  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1891950592   -586891264
PREV: 209726739    +14     2233.089011  CALL     cPyCppContainers_3.10/lib/python3.10/site-packages/psutil/_common.py# 498 wrapper                            1892052992        28672
NEXT: 209726740    +15     2233.089069  CALL     cPyCppContainers_3.10/lib/python3.10/site-packages/psutil/__init__.py#1098 memory_info                        1892126720        73728
PREV: 209726765    +25     2233.089234  RETURN   test_with_pymemtrace.py# 175 _test_new_set_bytes                1892290560            0
NEXT: 209726766    +26     2233.714221  C_CALL   test_with_pymemtrace.py# 183 __exit__                            470462464  -1421828096
