      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 102          +3      1626.732265  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1464160256    401661952
PREV: 107          +5      1626.758213  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1464160256            0
NEXT: 108          +6      1627.187935  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1385897984    -78262272
NEXT: 109          +1      1627.231458  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1302011904    -83886080
PREV: 111          +2      1627.231482  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1302011904            0
NEXT: 112          +3      1628.297448  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1468448768    166436864
PREV: 117          +5      1628.328991  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1468448768            0
NEXT: 118          +6      1628.876803  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1387425792    -81022976
NEXT: 119          +1      1628.934892  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1304440832    -82984960
PREV: 121          +2      1628.934923  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1304440832            0
NEXT: 122          +3      1630.975256  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1495285760    190844928
PREV: 127          +5      1631.049509  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1495285760            0
NEXT: 128          +6      1632.070165  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1417023488    -78262272
NEXT: 129          +1      1632.135309  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1333137408    -83886080
PREV: 131          +2      1632.135341  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1333137408            0
NEXT: 132          +3      1633.294609  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1496215552    163078144
PREV: 137          +5      1633.322860  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1496215552            0
NEXT: 138          +6      1633.759699  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1415192576    -81022976
NEXT: 139          +1      1633.799223  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1332207616    -82984960
PREV: 141          +2      1633.799238  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1332207616            0
NEXT: 142          +3      1634.601493  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1495285760    163078144
PREV: 147          +5      1634.633181  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1495285760            0
NEXT: 148          +6      1635.092035  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1416093696    -79192064
NEXT: 149          +1      1635.128424  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1332207616    -83886080
PREV: 151          +2      1635.128438  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1332207616            0
NEXT: 152          +3      1635.965633  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1495285760    163078144
PREV: 193          +41     1635.995301  RETURN   test_with_pymemtrace.py#  39 _test_new_list_bool                1495285760            0
NEXT: 194          +42     1636.029932  C_CALL   test_with_pymemtrace.py#  57 __exit__                           1411399680    -83886080
