      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1677.894617  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 106 _test_new_list_vector_bytes        1418489856   1418489856
PREV: 57           +57     1677.894786  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1418489856            0
NEXT: 58           +58     1677.983505  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1418493952         4096
PREV: 61           +3      1677.983533  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1418493952            0
NEXT: 62           +4      1679.002105  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3543367680   2124873728
NEXT: 63           +1      1679.305339  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1504940032  -2038427648
PREV: 67           +4      1679.305371  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1504940032            0
NEXT: 68           +5      1679.370272  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1497432064     -7507968
NEXT: 69           +1      1679.372738  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1488994304     -8437760
PREV: 71           +2      1679.372745  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1488994304            0
NEXT: 72           +3      1680.298119  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3650674688   2161680384
NEXT: 73           +1      1680.579923  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1503195136  -2147479552
PREV: 77           +4      1680.579950  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 117 <listcomp>                         1503195136            0
