      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
PREV: 91           +2      1641.905884  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1757339648            0
NEXT: 92           +3      1642.405940  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2211921920    454582272
NEXT: 93           +1      1642.592624  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1920417792   -291504128
PREV: 97           +4      1642.592708  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1920417792            0
NEXT: 98           +5      1644.342789  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2133659648    213241856
NEXT: 99           +1      1644.487257  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1717374976   -416284672
PREV: 101          +2      1644.487274  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1717374976            0
NEXT: 102          +3      1644.906119  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2212851712    495476736
NEXT: 103          +1      1645.045316  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1880453120   -332398592
PREV: 107          +4      1645.045356  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1880453120            0
NEXT: 108          +5      1646.046243  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2131828736    251375616
NEXT: 109          +1      1646.170921  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1759436800   -372391936
PREV: 111          +2      1646.170938  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1759436800            0
NEXT: 112          +3      1646.558217  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2211921920    452485120
NEXT: 113          +1      1646.674300  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1922514944   -289406976
PREV: 117          +4      1646.674329  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1922514944            0
NEXT: 118          +5      1647.681201  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2133659648    211144704
NEXT: 119          +1      1647.791411  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1719472128   -414187520
PREV: 121          +2      1647.791468  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1719472128            0
NEXT: 122          +3      1648.184426  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2212851712    493379584
NEXT: 123          +1      1648.307591  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1882550272   -330301440
PREV: 127          +4      1648.307617  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1882550272            0
NEXT: 128          +5      1649.305375  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2131894272    249344000
NEXT: 129          +1      1649.427306  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1761599488   -370294784
PREV: 131          +2      1649.427319  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1761599488            0
NEXT: 132          +3      1649.797310  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2211987456    450387968
NEXT: 133          +1      1649.913782  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1924677632   -287309824
PREV: 137          +4      1649.913812  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1924677632            0
NEXT: 138          +5      1650.912965  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2132762624    208084992
NEXT: 139          +1      1651.027623  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1720672256   -412090368
PREV: 141          +2      1651.027637  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1720672256            0
NEXT: 142          +3      1651.436791  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2211954688    491282432
NEXT: 143          +1      1651.557196  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1883750400   -328204288
PREV: 147          +4      1651.557228  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1883750400            0
NEXT: 148          +5      1652.565144  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2137477120    253726720
NEXT: 149          +1      1652.676688  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1768378368   -369098752
PREV: 151          +2      1652.676701  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1768378368            0
NEXT: 152          +3      1653.038712  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2216669184    448290816
NEXT: 153          +1      1653.161768  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1931456512   -285212672
PREV: 193          +40     1653.161937  RETURN   test_with_pymemtrace.py#  81 _test_new_list_double              1931456512            0
NEXT: 194          +41     1653.283327  C_CALL   test_with_pymemtrace.py#  88 __exit__                           1500491776   -430964736
