      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2817.459773  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575070208    575070208
NEXT: 1            +1      2817.459805  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575082496        12288
PREV: 68772        +68771  2817.655217  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575082496            0
NEXT: 68773        +68772  2817.655251  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575094784        12288
PREV: 68798        +25     2817.655368  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575094784            0
NEXT: 68799        +26     2817.655388  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575098880         4096
PREV: 68800        +1      2817.655396  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575098880            0
NEXT: 68801        +2      2817.655422  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575111168        12288
PREV: 68806        +5      2817.655440  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575111168            0
NEXT: 68807        +6      2817.655456  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575115264         4096
PREV: 2732816      +2664009 2824.741021  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575115264            0
NEXT: 2732817      +2664010 2824.741132  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575123456         8192
PREV: 2732912      +95     2824.741790  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575123456            0
NEXT: 2732913      +96     2824.741855  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575131648         8192
PREV: 2738322      +5409   2824.758621  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575131648            0
NEXT: 2738323      +5410   2824.758691  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575135744         4096
PREV: 2738418      +95     2824.759038  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575135744            0
NEXT: 2738419      +96     2824.759088  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575143936         8192
PREV: 2742566      +4147   2824.773332  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575143936            0
NEXT: 2742567      +4148   2824.773493  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575152128         8192
PREV: 2789566      +46999  2824.977260  C_CALL   test_with_pymemtrace.py# 356 new_set_bytes                       575152128            0
NEXT: 2789567      +47000  2824.977294  C_RETURN test_with_pymemtrace.py# 356 new_set_bytes                       575156224         4096
PREV: 20000000     +17210433 2870.406733  C_CALL   test_with_pymemtrace.py# 358 collect                             575156224            0
NEXT: 20000001     +17210434 2870.418343  C_RETURN test_with_pymemtrace.py# 358 collect                             575160320         4096
