      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1654.431514  CALL     test_with_pymemtrace.py#  22 _test_new_list_bool                 396414976    396414976
PREV: 57           +57     1654.431674  CALL     test_with_pymemtrace.py#  29 <listcomp>                          396414976            0
NEXT: 58           +58     1654.849724  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          314245120    -82169856
PREV: 61           +3      1654.849752  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                  314245120            0
NEXT: 62           +4      1655.789486  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                  815775744    501530624
PREV: 67           +5      1655.820128  CALL     test_with_pymemtrace.py#  29 <listcomp>                          815775744            0
NEXT: 68           +6      1656.181718  RETURN   test_with_pymemtrace.py#  29 <listcomp>                          734232576    -81543168
NEXT: 69           +1      1656.217246  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        650346496    -83886080
PREV: 71           +2      1656.217258  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                  650346496            0
NEXT: 72           +3      1657.137437  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1130688512    480342016
PREV: 77           +5      1657.164245  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1130688512            0
NEXT: 78           +6      1657.506153  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1045716992    -84971520
NEXT: 79           +1      1657.545319  C_CALL   test_with_pymemtrace.py#  30 perf_counter                        961830912    -83886080
PREV: 81           +2      1657.545331  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                  961830912            0
NEXT: 82           +3      1658.451807  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1442201600    480370688
PREV: 87           +5      1658.481620  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1442201600            0
NEXT: 88           +6      1658.851076  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1353023488    -89178112
NEXT: 89           +1      1658.889705  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1276788736    -76234752
PREV: 91           +2      1658.889717  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1276788736            0
NEXT: 92           +3      1659.732315  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1494708224    217919488
PREV: 97           +5      1659.761538  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1494708224            0
NEXT: 98           +6      1660.123943  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1413181440    -81526784
NEXT: 99           +1      1660.158189  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1329295360    -83886080
PREV: 101          +2      1660.158201  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1329295360            0
NEXT: 102          +3      1661.004282  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1494708224    165412864
PREV: 107          +5      1661.032577  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1494708224            0
NEXT: 108          +6      1661.375032  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1420898304    -73809920
NEXT: 109          +1      1661.409610  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1337012224    -83886080
PREV: 111          +2      1661.409622  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1337012224            0
NEXT: 112          +3      1662.274683  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1502425088    165412864
PREV: 117          +5      1662.301503  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1502425088            0
NEXT: 118          +6      1662.664292  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1420980224    -81444864
NEXT: 119          +1      1662.704093  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1337094144    -83886080
PREV: 121          +2      1662.704112  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1337094144            0
NEXT: 122          +3      1664.143701  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1502539776    165445632
PREV: 127          +5      1664.202846  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1502539776            0
NEXT: 128          +6      1664.836222  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1428484096    -74055680
NEXT: 129          +1      1664.886730  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1344598016    -83886080
PREV: 131          +2      1664.886748  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1344598016            0
NEXT: 132          +3      1665.844951  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1510010880    165412864
PREV: 137          +5      1665.875380  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1510010880            0
NEXT: 138          +6      1666.239185  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1428484096    -81526784
NEXT: 139          +1      1666.275739  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1344598016    -83886080
PREV: 141          +2      1666.275751  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1344598016            0
NEXT: 142          +3      1667.125334  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1510010880    165412864
PREV: 147          +5      1667.153769  CALL     test_with_pymemtrace.py#  29 <listcomp>                         1510010880            0
NEXT: 148          +6      1667.501278  RETURN   test_with_pymemtrace.py#  29 <listcomp>                         1428484096    -81526784
NEXT: 149          +1      1667.537770  C_CALL   test_with_pymemtrace.py#  30 perf_counter                       1344598016    -83886080
PREV: 151          +2      1667.537781  C_CALL   test_with_pymemtrace.py#  31 new_list_list_bool                 1344598016            0
NEXT: 152          +3      1668.394905  C_RETURN test_with_pymemtrace.py#  31 new_list_list_bool                 1510010880    165412864
