# RSS was 435,572,736 now 708,005,888 diff: +272,433,152
# test_new_list_vector_str32() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000002166      0.000004417      0.000002167      0.000004939      0.000013250        6.117       1083.0
4                   5      0.000004000      0.000005192      0.000004042      0.000002595      0.000009833        2.458       1000.0
8                   5      0.000007625      0.000007825      0.000007666      0.000000379      0.000008500        1.115        953.1
16                  5      0.000014916      0.000015016      0.000014958      0.000000157      0.000015291        1.025        932.3
32                  5      0.000029458      0.000031133      0.000029625      0.000003536      0.000037458        1.272        920.6
64                  5      0.000058375      0.000061233      0.000058416      0.000006252      0.000072417        1.241        912.1
128                 5      0.000116750      0.000120650      0.000117041      0.000008257      0.000135417        1.160        912.1
256                 5      0.000233417      0.000241067      0.000234250      0.000016017      0.000269709        1.155        911.8
512                 5      0.000467250      0.000481675      0.000467417      0.000029997      0.000535250        1.146        912.6
1024                5      0.000936375      0.000942375      0.000937000      0.000012123      0.000964042        1.030        914.4
2048                5      0.002120666      0.002135875      0.002131417      0.000020627      0.002171000        1.024       1035.5
4096                5      0.004358459      0.004404859      0.004366542      0.000084006      0.004554334        1.045       1064.1
8192                5      0.009259792      0.009300958      0.009285916      0.000056370      0.009399166        1.015       1130.3
16384               5      0.019921125      0.020547717      0.020201542      0.000688298      0.021523542        1.080       1215.9
32768               5      0.043068584      0.043290542      0.043089208      0.000307929      0.043765167        1.016       1314.3
65536               5      0.088620292      0.089142942      0.088767209      0.000769374      0.090444542        1.021       1352.2
131072              5      0.181407625      0.182253941      0.181511541      0.001197199      0.184171333        1.015       1384.0
262144              5      0.364243666      0.374577216      0.371772208      0.010299686      0.387336750        1.063       1389.5
524288              5      0.707849542      0.723004667      0.722095000      0.010864149      0.734572375        1.038       1350.1
1048576             5      1.459493875      1.471473450      1.467710000      0.014631719      1.494944708        1.024       1391.9
