# RSS was 373,972,992 now 629,407,744 diff: +255,434,752
# test_new_list_vector_str16() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000625      0.000003883      0.000000667      0.000007169      0.000016708       26.734        312.5
4                   5      0.000000958      0.000002158      0.000001000      0.000002590      0.000006791        7.089        239.5
8                   5      0.000001667      0.000004450      0.000001708      0.000006061      0.000015292        9.173        208.4
16                  5      0.000003292      0.000008225      0.000003416      0.000010775      0.000027500        8.354        205.7
32                  5      0.000006292      0.000017508      0.000006375      0.000024848      0.000061958        9.847        196.6
64                  5      0.000012333      0.000088416      0.000012625      0.000169011      0.000390750       31.683        192.7
128                 5      0.000023542      0.000025509      0.000023709      0.000003937      0.000032542        1.382        183.9
256                 5      0.000045041      0.000046600      0.000045083      0.000003369      0.000052625        1.168        175.9
512                 5      0.000087625      0.000090509      0.000087875      0.000005962      0.000101167        1.155        171.1
1024                5      0.000172791      0.000178917      0.000173667      0.000011542      0.000199459        1.154        168.7
2048                5      0.000342583      0.000353283      0.000343291      0.000022121      0.000392833        1.147        167.3
4096                5      0.000682833      0.000707975      0.000685250      0.000052316      0.000801542        1.174        166.7
8192                5      0.001566000      0.001572675      0.001567167      0.000011879      0.001593708        1.018        191.2
16384               5      0.003429583      0.003477008      0.003439000      0.000094016      0.003644916        1.063        209.3
32768               5      0.010693791      0.010758658      0.010753500      0.000048169      0.010814959        1.011        326.3
65536               5      0.028007792      0.028361583      0.028138125      0.000567725      0.029359916        1.048        427.4
131072              5      0.060930542      0.061516300      0.061382625      0.000650893      0.062613042        1.028        464.9
262144              5      0.124715083      0.126008716      0.125417916      0.001300990      0.127998667        1.026        475.8
524288              5      0.243471375      0.247023317      0.247165250      0.003362731      0.250616958        1.029        464.4
1048576             5      0.522465500      0.528898283      0.527516042      0.006276158      0.536142875        1.026        498.3
