# RSS was 1,113,874,432 now 1,479,966,720 diff: +366,092,288
# test_new_dict_unordered_map_bytes_bytes() Byte length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000958      0.000003300      0.000001125      0.000004776      0.000011834       12.353        479.0
4                   5      0.000001833      0.000002192      0.000001834      0.000000712      0.000003458        1.887        458.2
8                   5      0.000003416      0.000003658      0.000003500      0.000000407      0.000004375        1.281        427.0
16                  5      0.000006792      0.000007866      0.000006833      0.000002220      0.000011833        1.742        424.5
32                  5      0.000013167      0.000013625      0.000013250      0.000000672      0.000014750        1.120        411.5
64                  5      0.000025417      0.000026200      0.000025625      0.000001282      0.000028459        1.120        397.1
128                 5      0.000048958      0.000050483      0.000049209      0.000002694      0.000055250        1.129        382.5
256                 5      0.000095750      0.000098933      0.000096583      0.000004260      0.000105625        1.103        374.0
512                 5      0.000193375      0.000198358      0.000194292      0.000006835      0.000209000        1.081        377.7
1024                5      0.000394000      0.000400142      0.000395916      0.000008035      0.000413584        1.050        384.8
2048                5      0.000794875      0.000802642      0.000798166      0.000010496      0.000820000        1.032        388.1
4096                5      0.001612167      0.001626209      0.001615417      0.000019314      0.001657000        1.028        393.6
8192                5      0.003193583      0.003233558      0.003205000      0.000073055      0.003363625        1.053        389.8
16384               5      0.006449875      0.006500933      0.006468417      0.000076136      0.006635500        1.029        393.7
32768               5      0.013406542      0.013894534      0.013881333      0.000409822      0.014321042        1.068        409.1
65536               5      0.032838417      0.033574833      0.033297875      0.000697560      0.034517333        1.051        501.1
131072              5      0.063132292      0.066089100      0.066313125      0.002756525      0.068972583        1.093        481.7
262144              5      0.156364625      0.166098358      0.160420875      0.013302625      0.188968375        1.209        596.5
524288              5      0.366507167      0.383828800      0.380172292      0.018420753      0.411642333        1.123        699.1
1048576             5      0.844756833      0.854338591      0.850436750      0.011619270      0.872730875        1.033        805.6
