# RSS was 1,522,028,544 now 1,637,691,392 diff: +115,662,848
# test_new_set_bytes() Byte length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000959      0.000003150      0.000001084      0.000004532      0.000011250       11.731        479.5
4                   5      0.000001458      0.000001717      0.000001459      0.000000434      0.000002459        1.687        364.5
8                   5      0.000002625      0.000003058      0.000002792      0.000000589      0.000004041        1.539        328.1
16                  5      0.000004833      0.000005283      0.000005000      0.000000652      0.000006416        1.328        302.1
32                  5      0.000009292      0.000010025      0.000009458      0.000001110      0.000011917        1.283        290.4
64                  5      0.000017792      0.000018650      0.000018333      0.000000887      0.000020042        1.126        278.0
128                 5      0.000034959      0.000036500      0.000035833      0.000001806      0.000039417        1.128        273.1
256                 5      0.000069250      0.000071258      0.000070125      0.000002749      0.000075958        1.097        270.5
512                 5      0.000144083      0.000148867      0.000146792      0.000006491      0.000159958        1.110        281.4
1024                5      0.000285834      0.000293333      0.000291333      0.000008027      0.000306000        1.071        279.1
2048                5      0.000596833      0.000611867      0.000604667      0.000020566      0.000647625        1.085        291.4
4096                5      0.001183917      0.001196400      0.001194167      0.000013681      0.001219625        1.030        289.0
8192                5      0.002430375      0.002445325      0.002442291      0.000014143      0.002467792        1.015        296.7
16384               5      0.004830250      0.004840167      0.004840458      0.000007297      0.004850750        1.004        294.8
32768               5      0.010047000      0.010071875      0.010063500      0.000027049      0.010102208        1.005        306.6
65536               5      0.020274708      0.020414942      0.020434750      0.000128898      0.020574667        1.015        309.4
131072              5      0.046795791      0.048917467      0.049317792      0.001197397      0.049675417        1.062        357.0
262144              5      0.131430667      0.132393933      0.132262666      0.000728159      0.133382625        1.015        501.4
524288              5      0.344185583      0.349296541      0.349824333      0.003533500      0.352894333        1.025        656.5
1048576             5      0.821798417      0.830378300      0.825085916      0.011884558      0.851063625        1.036        783.7
