# RSS was 183,328,768 now 197,558,272 diff: +14,229,504
# test_new_list_vector_str32() String length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000416      0.000007108      0.000000500      0.000014662      0.000033334       80.133        208.0
4                   5      0.000000459      0.000001183      0.000000500      0.000001551      0.000003958        8.623        114.8
8                   5      0.000000666      0.000001242      0.000000667      0.000001240      0.000003458        5.192         83.2
16                  5      0.000001042      0.000002950      0.000001084      0.000004151      0.000010375        9.957         65.1
32                  5      0.000001625      0.000002542      0.000001625      0.000002003      0.000006125        3.769         50.8
64                  5      0.000002708      0.000053125      0.000002708      0.000112479      0.000254333       93.919         42.3
128                 5      0.000005125      0.000005534      0.000005167      0.000000776      0.000006917        1.350         40.0
256                 5      0.000009875      0.000010408      0.000009958      0.000001054      0.000012291        1.245         38.6
512                 5      0.000019333      0.000020850      0.000019417      0.000003275      0.000026708        1.381         37.8
1024                5      0.000038333      0.000041608      0.000038500      0.000007068      0.000054250        1.415         37.4
2048                5      0.000076500      0.000084433      0.000076583      0.000017646      0.000116000        1.516         37.4
4096                5      0.000152375      0.000165467      0.000152459      0.000029111      0.000217542        1.428         37.2
8192                5      0.000304208      0.000331442      0.000304416      0.000060616      0.000439875        1.446         37.1
16384               5      0.000607666      0.000660458      0.000616125      0.000106057      0.000849958        1.399         37.1
32768               5      0.001216125      0.001322483      0.001217292      0.000229864      0.001733583        1.425         37.1
65536               5      0.002874875      0.003003066      0.002887125      0.000268888      0.003483833        1.212         43.9
131072              5      0.006484000      0.006662375      0.006503250      0.000358411      0.007302709        1.126         49.5
262144              5      0.014063334      0.014278559      0.014116667      0.000361817      0.014921459        1.061         53.6
524288              5      0.029542541      0.030060158      0.029622750      0.001066647      0.031966917        1.082         56.3
1048576             5      0.059646708      0.060539775      0.060256583      0.001246176      0.062686709        1.051         56.9
