# RSS was 581,980,160 now 1,031,745,536 diff: +449,765,376
# test_new_list_list_bytes() Byte length 1024
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000834      0.000001967      0.000001000      0.000002349      0.000006166        7.393        417.0
4                   5      0.000001375      0.000001583      0.000001417      0.000000313      0.000002125        1.545        343.8
8                   5      0.000002750      0.000002942      0.000002958      0.000000197      0.000003208        1.167        343.8
16                  5      0.000005250      0.000005350      0.000005250      0.000000224      0.000005750        1.095        328.1
32                  5      0.000010125      0.000010433      0.000010292      0.000000425      0.000011166        1.103        316.4
64                  5      0.000020833      0.000021066      0.000021125      0.000000226      0.000021333        1.024        325.5
128                 5      0.000042875      0.000044042      0.000044250      0.000000759      0.000044875        1.047        335.0
256                 5      0.000087250      0.000087975      0.000087625      0.000000735      0.000088958        1.020        340.8
512                 5      0.000174833      0.000176875      0.000177291      0.000001171      0.000177667        1.016        341.5
1024                5      0.000345417      0.000352708      0.000345833      0.000015193      0.000379875        1.100        337.3
2048                5      0.000695334      0.000800500      0.000698166      0.000227565      0.001207542        1.737        339.5
4096                5      0.001500584      0.001875850      0.001888541      0.000336529      0.002312875        1.541        366.4
8192                5      0.002845541      0.003019533      0.002899000      0.000245378      0.003445000        1.211        347.4
16384               5      0.006596500      0.006942992      0.006649042      0.000512167      0.007786959        1.180        402.6
32768               5      0.013709625      0.014851600      0.015044083      0.001175379      0.016569417        1.209        418.4
65536               5      0.047136750      0.048470908      0.048646875      0.000780831      0.049185042        1.043        719.2
131072              5      0.116850833      0.118138708      0.117824791      0.001483447      0.120666958        1.033        891.5
262144              5      0.252445000      0.261196475      0.259456291      0.011382775      0.280245958        1.110        963.0
524288              5      0.541542500      0.549772417      0.545569083      0.012687995      0.572260209        1.057       1032.9
1048576             5      1.330385208      1.497737392      1.477283459      0.132536847      1.652341083        1.242       1268.8
RSS was 581,980,160 now 1,031,753,728 diff: +449,773,568
