# RSS was 2,533,396,480 now 3,085,520,896 diff: +552,124,416
# test_new_dict_unordered_map_int_str32() String length 1024
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001250      0.000002875      0.000001375      0.000003449      0.000009042        7.234        625.0
4                   5      0.000002416      0.000002692      0.000002459      0.000000459      0.000003500        1.449        604.0
8                   5      0.000004625      0.000005308      0.000004791      0.000001190      0.000007417        1.604        578.1
16                  5      0.000009916      0.000010316      0.000010000      0.000000668      0.000011500        1.160        619.8
32                  5      0.000019625      0.000020250      0.000019750      0.000000835      0.000021459        1.093        613.3
64                  5      0.000038667      0.000039617      0.000038875      0.000001269      0.000041542        1.074        604.2
128                 5      0.000076375      0.000078933      0.000077250      0.000003580      0.000084833        1.111        596.7
256                 5      0.000151375      0.000153400      0.000152584      0.000002021      0.000155667        1.028        591.3
512                 5      0.000313792      0.000353975      0.000320042      0.000056063      0.000441708        1.408        612.9
1024                5      0.000649375      0.000671725      0.000654958      0.000041315      0.000745417        1.148        634.2
2048                5      0.001434917      0.001480633      0.001443500      0.000087749      0.001637208        1.141        700.6
4096                5      0.003147584      0.003315792      0.003212542      0.000249028      0.003751042        1.192        768.5
8192                5      0.014899041      0.014999208      0.014952917      0.000094911      0.015132167        1.016       1818.7
16384               5      0.045512209      0.046426708      0.045721958      0.001757822      0.049563750        1.089       2777.8
32768               5      0.093558291      0.096981608      0.095526959      0.004172279      0.103928125        1.111       2855.2
65536               5      0.193365458      0.198865083      0.196302708      0.007813383      0.212592583        1.099       2950.5
131072              5      0.407264917      0.416495842      0.408895667      0.018347716      0.449285250        1.103       3107.2
262144              5      0.754317250      0.813985900      0.815584208      0.057670106      0.889229875        1.179       2877.5
524288              5      2.208371417      2.907705192      2.767932583      0.606614901      3.661173083        1.658       4212.1
1048576             5      8.998654083      9.523848250      9.594211750      0.305014290      9.757763666        1.084       8581.8
