# RSS was 561,848,320 now 567,242,752 diff: +5,394,432
# test_new_list_vector_str16() String length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000416      0.000003208      0.000000542      0.000005919      0.000013792       33.158        208.0
4                   5      0.000000541      0.000000642      0.000000542      0.000000201      0.000001000        1.848        135.2
8                   5      0.000000709      0.000001617      0.000000750      0.000001939      0.000005084        7.171         88.6
16                  5      0.000001209      0.000001658      0.000001250      0.000000891      0.000003250        2.688         75.6
32                  5      0.000002000      0.000002241      0.000002000      0.000000517      0.000003166        1.583         62.5
64                  5      0.000003375      0.000053350      0.000003375      0.000111352      0.000252541       74.827         52.7
128                 5      0.000006500      0.000006625      0.000006542      0.000000234      0.000007042        1.083         50.8
256                 5      0.000012584      0.000012759      0.000012666      0.000000244      0.000013167        1.046         49.2
512                 5      0.000024666      0.000024908      0.000024791      0.000000385      0.000025584        1.037         48.2
1024                5      0.000048958      0.000049325      0.000049167      0.000000503      0.000050209        1.026         47.8
2048                5      0.000097709      0.000098517      0.000097792      0.000001579      0.000101334        1.037         47.7
4096                5      0.000194334      0.000195284      0.000194583      0.000001778      0.000198458        1.021         47.4
8192                5      0.000388750      0.000392283      0.000392916      0.000002571      0.000395458        1.017         47.5
16384               5      0.000782791      0.000803625      0.000784292      0.000044051      0.000882417        1.127         47.8
32768               5      0.001608625      0.001635950      0.001627500      0.000031673      0.001690708        1.051         49.1
65536               5      0.003463166      0.003550391      0.003487208      0.000154518      0.003825875        1.105         52.8
131072              5      0.007683250      0.007866200      0.007710333      0.000361223      0.008511791        1.108         58.6
262144              5      0.016508458      0.017352642      0.017625000      0.000493850      0.017677042        1.071         63.0
524288              5      0.036472166      0.038198250      0.038872083      0.001611927      0.040118292        1.100         69.6
1048576             5      0.091035584      0.095947442      0.097246292      0.002814964      0.097912041        1.076         86.8
