# RSS was 435,572,736 now 706,039,808 diff: +270,467,072
# test_new_list_vector_str32() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000667      0.000004075      0.000000708      0.000007551      0.000017583       26.361        333.5
4                   5      0.000001042      0.000002183      0.000001083      0.000002483      0.000006625        6.358        260.5
8                   5      0.000001750      0.000001875      0.000001792      0.000000210      0.000002250        1.286        218.8
16                  5      0.000003250      0.000004242      0.000003250      0.000002194      0.000008167        2.513        203.1
32                  5      0.000006125      0.000006250      0.000006166      0.000000213      0.000006625        1.082        191.4
64                  5      0.000011792      0.000012584      0.000011792      0.000001724      0.000015667        1.329        184.2
128                 5      0.000023291      0.000023917      0.000023375      0.000001192      0.000026042        1.118        182.0
256                 5      0.000047042      0.000048275      0.000047125      0.000001717      0.000050875        1.081        183.8
512                 5      0.000094000      0.000095475      0.000095666      0.000001619      0.000097958        1.042        183.6
1024                5      0.000188208      0.000190942      0.000188334      0.000003940      0.000197042        1.047        183.8
2048                5      0.000376167      0.000380392      0.000376459      0.000008312      0.000395208        1.051        183.7
4096                5      0.000750167      0.000757725      0.000751042      0.000014810      0.000784167        1.045        183.1
8192                5      0.001500375      0.001520517      0.001505708      0.000035113      0.001583083        1.055        183.2
16384               5      0.003005000      0.003040325      0.003020542      0.000058998      0.003144833        1.047        183.4
32768               5      0.006005208      0.006108400      0.006079958      0.000130654      0.006330875        1.054        183.3
65536               5      0.013525917      0.014088042      0.014217834      0.000314443      0.014241208        1.053        206.4
131072              5      0.030376959      0.030596142      0.030411167      0.000437766      0.031378250        1.033        231.8
262144              5      0.063009250      0.063613175      0.063362959      0.000781234      0.064984041        1.031        240.4
524288              5      0.118895166      0.122703941      0.122640625      0.003768670      0.127798750        1.075        226.8
1048576             5      0.241045917      0.243475842      0.243875500      0.002178951      0.246481875        1.023        229.9
