# RSS was 154,456,064 now 198,975,488 diff: +44,519,424
# test_new_list_vector_str() String length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000417      0.000001875      0.000000542      0.000002895      0.000007042       16.887        208.5
4                   5      0.000000500      0.000000542      0.000000542      0.000000051      0.000000625        1.250        125.0
8                   5      0.000000625      0.000001184      0.000000667      0.000001133      0.000003209        5.134         78.1
16                  5      0.000001041      0.000003625      0.000001084      0.000005615      0.000013667       13.129         65.1
32                  5      0.000001666      0.000002492      0.000001750      0.000001729      0.000005584        3.352         52.1
64                  5      0.000002750      0.000002917      0.000002792      0.000000260      0.000003375        1.227         43.0
128                 5      0.000005250      0.000005392      0.000005292      0.000000212      0.000005750        1.095         41.0
256                 5      0.000009917      0.000010158      0.000010084      0.000000233      0.000010542        1.063         38.7
512                 5      0.000019625      0.000021050      0.000019666      0.000003071      0.000026542        1.352         38.3
1024                5      0.000038792      0.000041634      0.000039042      0.000005959      0.000052292        1.348         37.9
2048                5      0.000077459      0.000086067      0.000077917      0.000018390      0.000118958        1.536         37.8
4096                5      0.000154458      0.000166992      0.000155167      0.000026980      0.000215250        1.394         37.7
8192                5      0.000309125      0.000333275      0.000310584      0.000051839      0.000426000        1.378         37.7
16384               5      0.000617500      0.000657200      0.000620833      0.000080549      0.000801166        1.297         37.7
32768               5      0.001231083      0.001347808      0.001273750      0.000192382      0.001687292        1.371         37.6
65536               5      0.002467583      0.002649450      0.002476208      0.000388705      0.003344583        1.355         37.7
131072              5      0.005186833      0.005512800      0.005212583      0.000693574      0.006753333        1.302         39.6
262144              5      0.011851708      0.012286033      0.011909416      0.000845866      0.013795750        1.164         45.2
524288              5      0.026176916      0.027301217      0.026792584      0.001549922      0.030034708        1.147         49.9
1048576             5      0.054086958      0.055645408      0.054234542      0.002030664      0.058303541        1.078         51.6
