# RSS was 581,980,160 now 1,169,035,264 diff: +587,055,104
# test_new_list_list_bytes() Byte length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000541      0.000001650      0.000000542      0.000002455      0.000006041       11.167        270.5
4                   5      0.000000833      0.000000883      0.000000875      0.000000068      0.000001000        1.200        208.3
8                   5      0.000001375      0.000001442      0.000001417      0.000000082      0.000001584        1.152        171.9
16                  5      0.000002500      0.000002550      0.000002500      0.000000090      0.000002708        1.083        156.2
32                  5      0.000004666      0.000004750      0.000004667      0.000000144      0.000005000        1.072        145.8
64                  5      0.000009084      0.000009117      0.000009084      0.000000054      0.000009209        1.014        141.9
128                 5      0.000017917      0.000018283      0.000018000      0.000000660      0.000019458        1.086        140.0
256                 5      0.000035667      0.000035825      0.000035708      0.000000266      0.000036292        1.018        139.3
512                 5      0.000072000      0.000072608      0.000072208      0.000000998      0.000074375        1.033        140.6
1024                5      0.000144625      0.000144908      0.000144708      0.000000520      0.000145833        1.008        141.2
2048                5      0.000289667      0.000290358      0.000290250      0.000000823      0.000291750        1.007        141.4
4096                5      0.000575291      0.000576158      0.000576000      0.000000793      0.000577458        1.004        140.5
8192                5      0.001150209      0.001155650      0.001154125      0.000005514      0.001162000        1.010        140.4
16384               5      0.002311167      0.002330875      0.002318750      0.000033773      0.002390791        1.034        141.1
32768               5      0.004610833      0.004659608      0.004644625      0.000069948      0.004780333        1.037        140.7
65536               5      0.009569583      0.009720741      0.009637666      0.000201252      0.010066917        1.052        146.0
131072              5      0.019731333      0.020078183      0.020178125      0.000330203      0.020457334        1.037        150.5
262144              5      0.042827291      0.043221900      0.043402291      0.000365811      0.043617667        1.018        163.4
524288              5      0.086282208      0.089026100      0.089905208      0.001627424      0.090125625        1.045        164.6
1048576             5      0.171291625      0.177431142      0.176804458      0.005348792      0.185732041        1.084        163.4
