# RSS was 1,423,179,776 now 1,960,099,840 diff: +536,920,064
# test_new_dict_unordered_map_int_str16() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000708      0.000004284      0.000000834      0.000007648      0.000017959       25.367        354.0
4                   5      0.000001208      0.000001400      0.000001250      0.000000339      0.000002000        1.656        302.0
8                   5      0.000002166      0.000002442      0.000002292      0.000000434      0.000003209        1.482        270.7
16                  5      0.000004166      0.000004383      0.000004208      0.000000416      0.000005125        1.230        260.4
32                  5      0.000007625      0.000007916      0.000007708      0.000000470      0.000008750        1.148        238.3
64                  5      0.000014583      0.000014825      0.000014666      0.000000344      0.000015417        1.057        227.9
128                 5      0.000027917      0.000028233      0.000028041      0.000000424      0.000028959        1.037        218.1
256                 5      0.000055416      0.000056325      0.000055708      0.000001527      0.000059042        1.065        216.5
512                 5      0.000114875      0.000115783      0.000115208      0.000001305      0.000118042        1.028        224.4
1024                5      0.000238041      0.000240408      0.000240625      0.000001538      0.000242042        1.017        232.5
2048                5      0.000482708      0.000486216      0.000483958      0.000005289      0.000495541        1.027        235.7
4096                5      0.000943125      0.000953950      0.000944167      0.000022421      0.000994041        1.054        230.3
8192                5      0.001886708      0.001897059      0.001888042      0.000019727      0.001932209        1.024        230.3
16384               5      0.003777709      0.003807725      0.003794167      0.000038480      0.003875084        1.026        230.6
32768               5      0.007628333      0.007703817      0.007716917      0.000061182      0.007789792        1.021        232.8
65536               5      0.015528292      0.015763850      0.015882167      0.000206754      0.015966250        1.028        236.9
131072              5      0.032733708      0.033227733      0.033234917      0.000430862      0.033863250        1.035        249.7
262144              5      0.074104125      0.077541809      0.077875917      0.003514787      0.082758584        1.117        282.7
524288              5      0.148485125      0.156073050      0.154147625      0.007976068      0.166304459        1.120        283.2
1048576             5      0.298869791      0.318175875      0.325590958      0.017868031      0.338222834        1.132        285.0
