# RSS was 128,118,784 now 346,640,384 diff: +218,521,600
# test_new_list_vector_bytes() Byte length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000625      0.000001741      0.000000708      0.000002334      0.000005916        9.467        312.5
4                   5      0.000000875      0.000001034      0.000000959      0.000000196      0.000001375        1.571        218.7
8                   5      0.000001417      0.000001558      0.000001458      0.000000271      0.000002042        1.441        177.1
16                  5      0.000002500      0.000002825      0.000002542      0.000000657      0.000004000        1.600        156.3
32                  5      0.000004500      0.000004558      0.000004500      0.000000091      0.000004708        1.046        140.6
64                  5      0.000008417      0.000009659      0.000008500      0.000002660      0.000014417        1.713        131.5
128                 5      0.000016458      0.000017200      0.000016625      0.000001338      0.000019584        1.190        128.6
256                 5      0.000033500      0.000035042      0.000033625      0.000002861      0.000040125        1.198        130.9
512                 5      0.000067959      0.000070017      0.000068125      0.000004324      0.000077750        1.144        132.7
1024                5      0.000137167      0.000140950      0.000137459      0.000007926      0.000155125        1.131        134.0
2048                5      0.000272250      0.000280583      0.000273167      0.000017126      0.000311208        1.143        132.9
4096                5      0.000542541      0.000559208      0.000547042      0.000031712      0.000615791        1.135        132.5
8192                5      0.001091250      0.001128800      0.001109625      0.000062730      0.001239625        1.136        133.2
16384               5      0.002171500      0.002261583      0.002237583      0.000130262      0.002487041        1.145        132.5
32768               5      0.004942458      0.005526375      0.005202750      0.000630808      0.006401416        1.295        150.8
65536               5      0.012680250      0.013404408      0.012994250      0.000810498      0.014673500        1.157        193.5
131072              5      0.025188166      0.026970133      0.025401625      0.003102750      0.032434959        1.288        192.2
262144              5      0.049476750      0.051160300      0.051435041      0.001603155      0.052773833        1.067        188.7
524288              5      0.095924625      0.104279475      0.102418917      0.006366896      0.112646291        1.174        183.0
1048576             5      0.198655541      0.215861433      0.211297958      0.017223023      0.242405583        1.220        189.5
