# RSS was 138,039,296 now 194,306,048 diff: +56,266,752
# test_new_list_vector_bytes() Byte length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000500      0.000001292      0.000000584      0.000001479      0.000003916        7.832        250.0
4                   5      0.000000666      0.000000783      0.000000708      0.000000215      0.000001166        1.751        166.5
8                   5      0.000001041      0.000002600      0.000001084      0.000003415      0.000008708        8.365        130.1
16                  5      0.000001792      0.000002033      0.000001833      0.000000471      0.000002875        1.604        112.0
32                  5      0.000003208      0.000003417      0.000003208      0.000000466      0.000004250        1.325        100.2
64                  5      0.000006000      0.000006158      0.000006000      0.000000289      0.000006667        1.111         93.7
128                 5      0.000011583      0.000011742      0.000011625      0.000000286      0.000012250        1.058         90.5
256                 5      0.000022750      0.000023250      0.000022792      0.000001072      0.000025167        1.106         88.9
512                 5      0.000045458      0.000045842      0.000045458      0.000000857      0.000047375        1.042         88.8
1024                5      0.000090833      0.000091950      0.000090875      0.000001539      0.000094125        1.036         88.7
2048                5      0.000183250      0.000185617      0.000183542      0.000003226      0.000190541        1.040         89.5
4096                5      0.000364625      0.000367008      0.000364666      0.000003324      0.000371584        1.019         89.0
8192                5      0.000730084      0.000733342      0.000730292      0.000005717      0.000743375        1.018         89.1
16384               5      0.001461000      0.001472900      0.001462666      0.000020413      0.001508875        1.033         89.2
32768               5      0.002919000      0.002936442      0.002924125      0.000028193      0.002985834        1.023         89.1
65536               5      0.005843708      0.005888892      0.005867542      0.000064709      0.006003292        1.027         89.2
131072              5      0.012555083      0.012758200      0.012616083      0.000224551      0.013016875        1.037         95.8
262144              5      0.026121583      0.026301367      0.026261791      0.000149011      0.026509500        1.015         99.6
524288              5      0.054106250      0.054920483      0.054197709      0.001463398      0.057507125        1.063        103.2
1048576             5      0.109908625      0.114883167      0.111769042      0.006400041      0.125464750        1.142        104.8
