# RSS was 1,713,340,416 now 2,189,484,032 diff: +476,143,616
# test_new_dict_map_int_str16() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000625      0.000004950      0.000000750      0.000008918      0.000020875       33.400        312.5
4                   5      0.000001041      0.000001117      0.000001042      0.000000126      0.000001333        1.281        260.2
8                   5      0.000002041      0.000002183      0.000002042      0.000000220      0.000002542        1.245        255.1
16                  5      0.000003916      0.000004450      0.000003959      0.000000989      0.000006208        1.585        244.7
32                  5      0.000007541      0.000008033      0.000007542      0.000000987      0.000009792        1.298        235.7
64                  5      0.000014875      0.000015192      0.000015042      0.000000334      0.000015709        1.056        232.4
128                 5      0.000029917      0.000030484      0.000030125      0.000000910      0.000032084        1.072        233.7
256                 5      0.000058666      0.000059500      0.000058875      0.000001338      0.000061834        1.054        229.2
512                 5      0.000130542      0.000133208      0.000131625      0.000003241      0.000138375        1.060        255.0
1024                5      0.000270792      0.000275342      0.000274417      0.000003851      0.000281083        1.038        264.4
2048                5      0.000546250      0.000550983      0.000549708      0.000004763      0.000557291        1.020        266.7
4096                5      0.001104834      0.001114659      0.001107375      0.000015957      0.001142667        1.034        269.7
8192                5      0.002304708      0.002339108      0.002350375      0.000028471      0.002373708        1.030        281.3
16384               5      0.004668166      0.004736441      0.004710750      0.000104022      0.004918583        1.054        284.9
32768               5      0.009953834      0.010012225      0.010036666      0.000045770      0.010059583        1.011        303.8
65536               5      0.021568250      0.021706942      0.021609417      0.000218874      0.022094708        1.024        329.1
131072              5      0.045993000      0.046820325      0.046330042      0.001362588      0.049241459        1.071        350.9
262144              5      0.103675167      0.105635000      0.105314125      0.001449840      0.107590459        1.038        395.5
524288              5      0.224392042      0.227138992      0.227880042      0.001687530      0.228748500        1.019        428.0
1048576             5      0.464158875      0.468420650      0.467987500      0.003795702      0.474577250        1.022        442.7
