# RSS was 974,581,760 now 1,191,583,744 diff: +217,001,984
# test_new_list_list_str() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000583      0.000002750      0.000000625      0.000004775      0.000011292       19.369        291.5
4                   5      0.000000916      0.000000983      0.000001000      0.000000070      0.000001083        1.182        229.0
8                   5      0.000001542      0.000001583      0.000001583      0.000000051      0.000001666        1.080        192.7
16                  5      0.000002833      0.000002908      0.000002834      0.000000126      0.000003125        1.103        177.1
32                  5      0.000005250      0.000005500      0.000005292      0.000000489      0.000006375        1.214        164.1
64                  5      0.000010250      0.000010425      0.000010250      0.000000369      0.000011084        1.081        160.2
128                 5      0.000024417      0.000025092      0.000024792      0.000000812      0.000026459        1.084        190.8
256                 5      0.000048417      0.000048808      0.000048625      0.000000494      0.000049666        1.026        189.1
512                 5      0.000097042      0.000099350      0.000099208      0.000002242      0.000101625        1.047        189.5
1024                5      0.000167416      0.000192133      0.000200334      0.000015115      0.000203458        1.215        163.5
2048                5      0.000334208      0.000336375      0.000335417      0.000002281      0.000339958        1.017        163.2
4096                5      0.000664000      0.000666834      0.000666667      0.000002118      0.000669709        1.009        162.1
8192                5      0.001335292      0.001349500      0.001350959      0.000014870      0.001370833        1.027        163.0
16384               5      0.002644583      0.002761325      0.002715375      0.000161082      0.003036042        1.148        161.4
32768               5      0.006125542      0.006285100      0.006301042      0.000101918      0.006406542        1.046        186.9
65536               5      0.014579542      0.014689267      0.014657416      0.000090094      0.014810000        1.016        222.5
131072              5      0.031991083      0.032340984      0.032415625      0.000320327      0.032671084        1.021        244.1
262144              5      0.059295209      0.059511692      0.059515167      0.000161274      0.059716875        1.007        226.2
524288              5      0.121039459      0.122222408      0.122107416      0.000912187      0.123180000        1.018        230.9
1048576             5      0.247729167      0.250101917      0.249622542      0.002599364      0.254115667        1.026        236.3
