# RSS was 561,848,320 now 760,094,720 diff: +198,246,400
# test_new_list_vector_str16() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000958      0.000002017      0.000001000      0.000002251      0.000006042        6.307        479.0
4                   5      0.000001542      0.000001667      0.000001542      0.000000257      0.000002125        1.378        385.5
8                   5      0.000002583      0.000002717      0.000002625      0.000000252      0.000003166        1.226        322.9
16                  5      0.000004791      0.000005316      0.000004833      0.000001105      0.000007291        1.522        299.4
32                  5      0.000009125      0.000009167      0.000009167      0.000000051      0.000009250        1.014        285.2
64                  5      0.000017583      0.000017925      0.000017583      0.000000741      0.000019250        1.095        274.7
128                 5      0.000034875      0.000037067      0.000034958      0.000004716      0.000045500        1.305        272.5
256                 5      0.000069125      0.000069633      0.000069250      0.000000884      0.000071209        1.030        270.0
512                 5      0.000139167      0.000141292      0.000139250      0.000003476      0.000147208        1.058        271.8
1024                5      0.000279583      0.000282175      0.000280083      0.000003744      0.000288333        1.031        273.0
2048                5      0.000558042      0.000563650      0.000558167      0.000007775      0.000574166        1.029        272.5
4096                5      0.001116000      0.001123967      0.001120834      0.000012160      0.001145250        1.026        272.5
8192                5      0.002043708      0.002197525      0.002235209      0.000094289      0.002290917        1.121        249.5
16384               5      0.004088708      0.004113625      0.004091792      0.000049796      0.004202625        1.028        249.6
32768               5      0.008175916      0.008241692      0.008195292      0.000107139      0.008431417        1.031        249.5
65536               5      0.017211750      0.017402942      0.017296708      0.000259864      0.017853250        1.037        262.6
131072              5      0.033477584      0.034619742      0.033929875      0.001680852      0.037564709        1.122        255.4
262144              5      0.072060500      0.075034059      0.073490875      0.003105374      0.079528584        1.104        274.9
524288              5      0.137167625      0.146110750      0.142931583      0.009529873      0.161991583        1.181        261.6
1048576             5      0.281774958      0.301881750      0.298688083      0.019380295      0.323182708        1.147        268.7
