#RSS was 253,464,576 now 257,425,408 diff: 3,960,832
#test_new_dict_bytes_bytes() Byte length 128
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001413      0.000003045      0.000001587      0.000003177      0.000008714        6.167        706.5
4                   5      0.000002847      0.000003370      0.000002992      0.000000743      0.000004627        1.625        711.8
8                   5      0.000005736      0.000006172      0.000005841      0.000000663      0.000007296        1.272        717.0
16                  5      0.000011104      0.000011791      0.000011571      0.000000923      0.000013354        1.203        694.0
32                  5      0.000020803      0.000023380      0.000021674      0.000003677      0.000029689        1.427        650.1
64                  5      0.000041337      0.000042694      0.000041950      0.000001934      0.000046036        1.114        645.9
128                 5      0.000082109      0.000084398      0.000083013      0.000003156      0.000089810        1.094        641.5
256                 5      0.000159859      0.000168861      0.000168179      0.000008760      0.000178605        1.117        624.4
512                 5      0.000302569      0.000315269      0.000314761      0.000008937      0.000324982        1.074        591.0
1024                5      0.000575490      0.000617052      0.000604266      0.000050360      0.000697989        1.213        562.0
2048                5      0.001157059      0.001211320      0.001171152      0.000079646      0.001344337        1.162        565.0
4096                5      0.002485105      0.002661828      0.002679774      0.000131498      0.002848392        1.146        606.7
8192                5      0.005715140      0.006032433      0.006098154      0.000228807      0.006324854        1.107        697.6
16384               5      0.013099120      0.014039784      0.013838594      0.001115551      0.015900921        1.214        799.5
32768               5      0.035732308      0.035915543      0.035758968      0.000259268      0.036330627        1.017       1090.5
65536               5      0.083051642      0.084610537      0.084672646      0.001604214      0.087011819        1.048       1267.3
131072              5      0.207401744      0.208645885      0.208093726      0.001414400      0.210538688        1.015       1582.3
262144              5      0.500559580      0.517840638      0.510316454      0.020376881      0.547061181        1.093       1909.5
524288              5      1.121830139      1.128047957      1.128409993      0.003875335      1.132387623        1.009       2139.7
1048576             5      2.523835188      2.547567121      2.542577904      0.024258804      2.588024364        1.025       2406.9
