#tests/unit/test_perf_cPyCppContainers.py::test_new_list_bytes
#RSS was 38,801,408 now 69,505,024 diff: 30,703,616
#test_new_list_bytes() Byte length 128
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000518      0.000015513      0.000000539      0.000033204      0.000074908      144.610        259.0
4                   5      0.000000767      0.000000924      0.000000819      0.000000268      0.000001400        1.825        191.7
8                   5      0.000001286      0.000001423      0.000001319      0.000000184      0.000001709        1.329        160.7
16                  5      0.000002324      0.000002513      0.000002345      0.000000324      0.000003081        1.326        145.3
32                  5      0.000004272      0.000004401      0.000004311      0.000000200      0.000004754        1.113        133.5
64                  5      0.000008154      0.000009088      0.000008181      0.000001991      0.000012648        1.551        127.4
128                 5      0.000016175      0.000016472      0.000016284      0.000000506      0.000017372        1.074        126.4
256                 5      0.000031915      0.000032354      0.000032019      0.000000833      0.000033841        1.060        124.7
512                 5      0.000063351      0.000064386      0.000063466      0.000002040      0.000068032        1.074        123.7
1024                5      0.000127084      0.000129159      0.000127313      0.000004199      0.000136665        1.075        124.1
2048                5      0.000257153      0.000282129      0.000258220      0.000035454      0.000334919        1.302        125.6
4096                5      0.000519105      0.000608711      0.000618937      0.000087957      0.000713944        1.375        126.7
8192                5      0.001140149      0.001356587      0.001332776      0.000183502      0.001648292        1.446        139.2
16384               5      0.002399987      0.002645845      0.002459509      0.000347823      0.003207764        1.337        146.5
32768               5      0.006047315      0.006825526      0.006604406      0.000723777      0.007859052        1.300        184.5
65536               5      0.015536061      0.015920954      0.015933348      0.000354424      0.016416266        1.057        237.1
131072              5      0.033968589      0.035445170      0.035447622      0.001210317      0.036717522        1.081        259.2
262144              5      0.076837282      0.078687949      0.078921634      0.001419646      0.080296550        1.045        293.1
524288              5      0.166439549      0.169920232      0.170395131      0.002425434      0.172760649        1.038        317.5
1048576             5      0.348982349      0.353909531      0.352058426      0.005075274      0.360108101        1.032        332.8
