# RSS was 1,345,208,320 now 1,646,845,952 diff: +301,637,632
# test_new_set_bytes() Byte length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000958      0.000003567      0.000001125      0.000005373      0.000013167       13.745        479.0
4                   5      0.000001542      0.000001833      0.000001666      0.000000474      0.000002666        1.729        385.5
8                   5      0.000002833      0.000003092      0.000002917      0.000000387      0.000003750        1.324        354.1
16                  5      0.000005083      0.000005483      0.000005292      0.000000565      0.000006458        1.271        317.7
32                  5      0.000009375      0.000010092      0.000009625      0.000001051      0.000011917        1.271        293.0
64                  5      0.000018208      0.000018867      0.000018500      0.000000775      0.000020125        1.105        284.5
128                 5      0.000036041      0.000037716      0.000036375      0.000002667      0.000042333        1.175        281.6
256                 5      0.000069375      0.000071442      0.000070208      0.000002849      0.000076375        1.101        271.0
512                 5      0.000144542      0.000148067      0.000146583      0.000004423      0.000155500        1.076        282.3
1024                5      0.000286750      0.000290567      0.000289458      0.000003706      0.000295875        1.032        280.0
2048                5      0.000592583      0.000603141      0.000598583      0.000009806      0.000617291        1.042        289.3
4096                5      0.001175541      0.001181967      0.001178208      0.000007492      0.001192959        1.015        287.0
8192                5      0.002467667      0.002479800      0.002471833      0.000015999      0.002506042        1.016        301.2
16384               5      0.004808209      0.004822150      0.004816375      0.000016449      0.004850458        1.009        293.5
32768               5      0.009986208      0.010008383      0.010009917      0.000015375      0.010027750        1.004        304.8
65536               5      0.020276667      0.020340175      0.020306459      0.000092853      0.020500375        1.011        309.4
131072              5      0.047744916      0.049660108      0.049850959      0.001114570      0.050584750        1.059        364.3
262144              5      0.134364292      0.136033225      0.136120416      0.001030314      0.137158500        1.021        512.6
524288              5      0.350257083      0.353023683      0.351920583      0.003349628      0.358824125        1.024        668.1
1048576             5      0.832743000      0.836738450      0.836893750      0.003200791      0.840212083        1.009        794.2
