#tests/unit/test_perf_cPyCppContainers.py::test_new_list_bytes
#RSS was 38,801,408 now 55,644,160 diff: 16,842,752
#test_new_list_bytes() Byte length 2
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000516      0.000002531      0.000000569      0.000004319      0.000010255       19.874        258.0
4                   5      0.000000758      0.000000904      0.000000763      0.000000305      0.000001449        1.912        189.5
8                   5      0.000001276      0.000001477      0.000001290      0.000000413      0.000002215        1.736        159.5
16                  5      0.000002235      0.000002463      0.000002268      0.000000451      0.000003268        1.462        139.7
32                  5      0.000004143      0.000004708      0.000004215      0.000001105      0.000006681        1.613        129.5
64                  5      0.000008136      0.000008870      0.000008161      0.000001459      0.000011470        1.410        127.1
128                 5      0.000016192      0.000017031      0.000016368      0.000001433      0.000019572        1.209        126.5
256                 5      0.000033045      0.000033941      0.000033165      0.000001192      0.000035579        1.077        129.1
512                 5      0.000066570      0.000067470      0.000066785      0.000001630      0.000070376        1.057        130.0
1024                5      0.000134158      0.000135660      0.000134722      0.000002440      0.000139993        1.043        131.0
2048                5      0.000268537      0.000280627      0.000269966      0.000023527      0.000322647        1.201        131.1
4096                5      0.000484257      0.000546205      0.000557554      0.000042390      0.000595395        1.230        118.2
8192                5      0.001000372      0.001089988      0.001037969      0.000094358      0.001212546        1.212        122.1
16384               5      0.002082819      0.002203476      0.002217979      0.000095658      0.002329881        1.119        127.1
32768               5      0.004023293      0.004206250      0.004185986      0.000165196      0.004428174        1.101        122.8
65536               5      0.008125202      0.008533972      0.008214530      0.000736075      0.009841058        1.211        124.0
131072              5      0.017673253      0.018287481      0.017999614      0.000944031      0.019947722        1.129        134.8
262144              5      0.038011365      0.039993869      0.039250415      0.001985966      0.042285082        1.112        145.0
524288              5      0.083558781      0.086819885      0.085848680      0.002991178      0.090309602        1.081        159.4
1048576             5      0.179966165      0.182505980      0.182161424      0.002773990      0.186576074        1.037        171.6
