# RSS was 388,685,824 now 558,080,000 diff: +169,394,176
# test_new_list_vector_str() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000500      0.000003083      0.000000542      0.000005660      0.000013208       26.416        250.0
4                   5      0.000000750      0.000000850      0.000000750      0.000000201      0.000001208        1.611        187.5
8                   5      0.000001167      0.000001300      0.000001250      0.000000185      0.000001625        1.392        145.9
16                  5      0.000002125      0.000002350      0.000002125      0.000000480      0.000003208        1.510        132.8
32                  5      0.000003750      0.000004075      0.000003792      0.000000634      0.000005209        1.389        117.2
64                  5      0.000007083      0.000063342      0.000007125      0.000125239      0.000287375       40.573        110.7
128                 5      0.000014417      0.000015850      0.000014542      0.000001955      0.000018709        1.298        112.6
256                 5      0.000028583      0.000029541      0.000028708      0.000001364      0.000031708        1.109        111.7
512                 5      0.000057667      0.000059092      0.000057708      0.000002805      0.000064084        1.111        112.6
1024                5      0.000114625      0.000118242      0.000115042      0.000006473      0.000129708        1.132        111.9
2048                5      0.000228125      0.000235558      0.000229333      0.000013992      0.000260541        1.142        111.4
4096                5      0.000455125      0.000470650      0.000459375      0.000026562      0.000517792        1.138        111.1
8192                5      0.000907834      0.000941842      0.000924625      0.000056553      0.001041917        1.148        110.8
16384               5      0.001823958      0.001908550      0.001884375      0.000118280      0.002112833        1.158        111.3
32768               5      0.004772500      0.004885267      0.004911500      0.000066911      0.004936584        1.034        145.6
65536               5      0.011800416      0.012084967      0.012138209      0.000167088      0.012232875        1.037        180.1
131072              5      0.021840333      0.023772742      0.022599584      0.002207402      0.026173584        1.198        166.6
262144              5      0.044993708      0.045415167      0.045224292      0.000564222      0.046382500        1.031        171.6
524288              5      0.091002458      0.092869850      0.092082625      0.001851764      0.095729166        1.052        173.6
1048576             5      0.188152000      0.192620025      0.189049625      0.006113435      0.202215000        1.075        179.4
