# tests/unit/test_perf_cPyCppContainers.py::test_new_list_str
# RSS was 270,393,344 now 194,854,912 diff: -75,538,432
#test_new_list_str() String length 2
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001123      0.000016029      0.000001256      0.000032728      0.000074571       66.403        561.5
4                   5      0.000001745      0.000001937      0.000001837      0.000000266      0.000002386        1.367        436.2
8                   5      0.000003225      0.000003452      0.000003404      0.000000298      0.000003961        1.228        403.1
16                  5      0.000005978      0.000006287      0.000006057      0.000000575      0.000007313        1.223        373.6
32                  5      0.000011410      0.000012245      0.000011545      0.000001570      0.000015047        1.319        356.6
64                  5      0.000032219      0.000035562      0.000033170      0.000006151      0.000046523        1.444        503.4
128                 5      0.000048341      0.000049383      0.000048475      0.000001580      0.000052046        1.077        377.7
256                 5      0.000093939      0.000106196      0.000095949      0.000024066      0.000149219        1.588        366.9
512                 5      0.000187871      0.000240087      0.000188916      0.000110066      0.000436841        2.325        366.9
1024                5      0.000356884      0.000487638      0.000366867      0.000274242      0.000978101        2.741        348.5
2048                5      0.000715636      0.001415242      0.000782164      0.000940738      0.002676220        3.740        349.4
4096                5      0.002147999      0.002961522      0.003374565      0.000669238      0.003495728        1.627        524.4
8192                5      0.006854500      0.008672791      0.008801781      0.001366511      0.010567609        1.542        836.7
16384               5      0.013704800      0.015722072      0.015836803      0.001397492      0.017408104        1.270        836.5
32768               5      0.035232927      0.040925716      0.040436161      0.004053782      0.045785834        1.300       1075.2
65536               5      0.096875948      0.098519470      0.097511082      0.002476117      0.102871320        1.062       1478.2
131072              5      0.226954350      0.231485781      0.231481128      0.004437845      0.236912028        1.044       1731.5
262144              5      0.500166756      0.512035311      0.512336150      0.007834426      0.522168923        1.044       1908.0
524288              5      1.057175191      1.070186745      1.061548027      0.015894235      1.095976249        1.037       2016.4
1048576             5      2.146592776      2.171053065      2.165156726      0.023627580      2.209707020        1.029       2047.2
