# RSS was 2,331,897,856 now 2,885,541,888 diff: +553,644,032
# test_new_dict_unordered_map_int_str32() String length 1024
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001291      0.000003075      0.000001583      0.000003574      0.000009458        7.326        645.5
4                   5      0.000002375      0.000003850      0.000002458      0.000003136      0.000009458        3.982        593.7
8                   5      0.000004834      0.000005425      0.000004916      0.000001074      0.000007333        1.517        604.3
16                  5      0.000010292      0.000010875      0.000010584      0.000000850      0.000012375        1.202        643.3
32                  5      0.000020375      0.000021092      0.000020667      0.000000763      0.000022000        1.080        636.7
64                  5      0.000040041      0.000041225      0.000040250      0.000001531      0.000043500        1.086        625.6
128                 5      0.000079458      0.000081050      0.000080375      0.000001825      0.000084000        1.057        620.8
256                 5      0.000158584      0.000159617      0.000158959      0.000001226      0.000161500        1.018        619.5
512                 5      0.000325417      0.000416125      0.000328958      0.000187927      0.000751916        2.311        635.6
1024                5      0.000667666      0.000797075      0.000672625      0.000279274      0.001296625        1.942        652.0
2048                5      0.001494208      0.001737450      0.001593417      0.000424184      0.002489917        1.666        729.6
4096                5      0.003187791      0.003298950      0.003311500      0.000087004      0.003418667        1.072        778.3
8192                5      0.012456375      0.012615150      0.012529333      0.000205991      0.012946208        1.039       1520.6
16384               5      0.040566667      0.042495192      0.041950125      0.001810999      0.045461125        1.121       2476.0
32768               5      0.084891416      0.087478058      0.085972875      0.003908951      0.094319083        1.111       2590.7
65536               5      0.176768291      0.199513150      0.203533666      0.012945997      0.209373375        1.184       2697.3
131072              5      0.418269583      0.429048200      0.425118500      0.009932784      0.443200625        1.060       3191.1
262144              5      0.754082416      0.825796933      0.856501125      0.064861607      0.899887208        1.193       2876.6
524288              5      2.460295500      3.037596683      2.819088500      0.578079800      3.879969917        1.577       4692.6
1048576             5      9.816675958      9.996395925     10.027895833      0.135228436     10.134967709        1.032       9361.9
