# RSS was 2,189,492,224 now 2,439,274,496 diff: +249,782,272
# test_new_dict_map_int_str16() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000709      0.000004417      0.000000750      0.000008199      0.000019083       26.915        354.5
4                   5      0.000001292      0.000001767      0.000001333      0.000000970      0.000003500        2.709        323.0
8                   5      0.000002625      0.000005150      0.000002708      0.000005461      0.000014917        5.683        328.1
16                  5      0.000004916      0.000007275      0.000005125      0.000004812      0.000015875        3.229        307.2
32                  5      0.000009542      0.000010375      0.000009792      0.000001418      0.000012875        1.349        298.2
64                  5      0.000018875      0.000020333      0.000019417      0.000002555      0.000024875        1.318        294.9
128                 5      0.000038000      0.000039617      0.000038375      0.000002887      0.000044750        1.178        296.9
256                 5      0.000076167      0.000078992      0.000076625      0.000005261      0.000088375        1.160        297.5
512                 5      0.000159041      0.000164283      0.000159875      0.000010317      0.000182708        1.149        310.6
1024                5      0.000321167      0.000332675      0.000322625      0.000023302      0.000374333        1.166        313.6
2048                5      0.000649750      0.000672083      0.000655250      0.000040957      0.000745208        1.147        317.3
4096                5      0.001324917      0.001385034      0.001329167      0.000128942      0.001615667        1.219        323.5
8192                5      0.002875458      0.003026242      0.003016584      0.000126405      0.003224667        1.121        351.0
16384               5      0.006594541      0.006965442      0.007019125      0.000239740      0.007200792        1.092        402.5
32768               5      0.015706916      0.016417025      0.016156208      0.000706445      0.017228542        1.097        479.3
65536               5      0.034480667      0.035637567      0.034596375      0.001509634      0.037425834        1.085        526.1
131072              5      0.082990458      0.083365200      0.083400250      0.000348658      0.083843334        1.010        633.2
262144              5      0.170577916      0.171805942      0.171255875      0.001248438      0.173445209        1.017        650.7
524288              5      0.350198666      0.353058341      0.352160291      0.003086044      0.357394917        1.021        668.0
1048576             5      0.715320042      0.723654750      0.725190583      0.005458916      0.729333000        1.020        682.2
