# RSS was 311,599,104 now 601,878,528 diff: +290,279,424
# test_new_list_vector_str16() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000625      0.000002925      0.000000708      0.000004980      0.000011833       18.933        312.5
4                   5      0.000001000      0.000002258      0.000001042      0.000002744      0.000007166        7.166        250.0
8                   5      0.000001709      0.000002284      0.000001709      0.000001262      0.000004542        2.658        213.6
16                  5      0.000003083      0.000003492      0.000003209      0.000000687      0.000004708        1.527        192.7
32                  5      0.000005667      0.000005958      0.000005750      0.000000477      0.000006792        1.199        177.1
64                  5      0.000010750      0.000011641      0.000010833      0.000001832      0.000014916        1.388        168.0
128                 5      0.000021209      0.000022233      0.000021417      0.000001970      0.000025750        1.214        165.7
256                 5      0.000042667      0.000044225      0.000042792      0.000003253      0.000050042        1.173        166.7
512                 5      0.000085375      0.000088433      0.000085500      0.000006583      0.000100208        1.174        166.7
1024                5      0.000171458      0.000177208      0.000172375      0.000011705      0.000198125        1.156        167.4
2048                5      0.000340958      0.000356342      0.000341709      0.000033142      0.000415625        1.219        166.5
4096                5      0.000683292      0.000711675      0.000683750      0.000062746      0.000823917        1.206        166.8
8192                5      0.001563667      0.001587509      0.001570500      0.000042274      0.001662917        1.063        190.9
16384               5      0.003975500      0.004052892      0.003989584      0.000103500      0.004209667        1.059        242.6
32768               5      0.011094417      0.011379350      0.011178250      0.000509350      0.012283667        1.107        338.6
65536               5      0.028502625      0.028838842      0.028871000      0.000274717      0.029182250        1.024        434.9
131072              5      0.061293000      0.062343825      0.061988000      0.001093442      0.063956250        1.043        467.6
262144              5      0.127057000      0.128408117      0.128211625      0.001365299      0.130200041        1.025        484.7
524288              5      0.240285709      0.241644700      0.241935959      0.000921976      0.242647208        1.010        458.3
1048576             5      0.520550417      0.527171517      0.527950500      0.006152907      0.533928958        1.026        496.4
