# RSS was 497,922,048 now 1,384,452,096 diff: +886,530,048
# test_new_dict_map_int_str16() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000583      0.000004933      0.000000791      0.000009287      0.000021542       36.950        291.5
4                   5      0.000001083      0.000001192      0.000001084      0.000000199      0.000001542        1.424        270.8
8                   5      0.000002000      0.000002158      0.000002042      0.000000207      0.000002458        1.229        250.0
16                  5      0.000003958      0.000004634      0.000004084      0.000001282      0.000006917        1.748        247.4
32                  5      0.000007583      0.000008292      0.000007666      0.000001337      0.000010667        1.407        237.0
64                  5      0.000014958      0.000015542      0.000015042      0.000000991      0.000017291        1.156        233.7
128                 5      0.000029750      0.000031466      0.000030083      0.000002162      0.000034458        1.158        232.4
256                 5      0.000058333      0.000059500      0.000058541      0.000001959      0.000062959        1.079        227.9
512                 5      0.000129084      0.000132100      0.000130375      0.000003397      0.000137375        1.064        252.1
1024                5      0.000267875      0.000273009      0.000271209      0.000007716      0.000286459        1.069        261.6
2048                5      0.000540500      0.000546642      0.000543375      0.000008451      0.000560875        1.038        263.9
4096                5      0.001096208      0.001109850      0.001105666      0.000017927      0.001140917        1.041        267.6
8192                5      0.002283875      0.002308242      0.002305417      0.000029857      0.002357417        1.032        278.8
16384               5      0.004652042      0.004781950      0.004725625      0.000141739      0.004975084        1.069        283.9
32768               5      0.009949333      0.009982242      0.009973625      0.000043559      0.010057708        1.011        303.6
65536               5      0.021318125      0.021399925      0.021365000      0.000080429      0.021493708        1.008        325.3
131072              5      0.045503875      0.045917025      0.045590833      0.000750068      0.047255417        1.038        347.2
262144              5      0.100403042      0.105538575      0.106425125      0.003511146      0.108735709        1.083        383.0
524288              5      0.219696750      0.224997175      0.226125083      0.004146708      0.230314375        1.048        419.0
1048576             5      0.471874750      0.484358425      0.485553667      0.007622375      0.492771625        1.044        450.0
