# RSS was 1,076,645,888 now 1,531,453,440 diff: +454,807,552
# test_new_dict_unordered_map_bytes_bytes() Byte length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000875      0.000003650      0.000001041      0.000005677      0.000013791       15.762        437.5
4                   5      0.000001583      0.000002008      0.000001709      0.000000767      0.000003375        2.132        395.8
8                   5      0.000003042      0.000003375      0.000003208      0.000000494      0.000004250        1.397        380.2
16                  5      0.000005917      0.000006267      0.000006000      0.000000580      0.000007291        1.232        369.8
32                  5      0.000011250      0.000011567      0.000011333      0.000000512      0.000012458        1.107        351.6
64                  5      0.000022250      0.000023283      0.000022375      0.000001843      0.000026541        1.193        347.7
128                 5      0.000042708      0.000044067      0.000043042      0.000002296      0.000048125        1.127        333.7
256                 5      0.000083792      0.000086517      0.000084458      0.000003711      0.000092417        1.103        327.3
512                 5      0.000168792      0.000173117      0.000169500      0.000005796      0.000181750        1.077        329.7
1024                5      0.000336875      0.000342308      0.000338291      0.000007862      0.000355417        1.055        329.0
2048                5      0.000677875      0.000687450      0.000679541      0.000015172      0.000713916        1.053        331.0
4096                5      0.001370459      0.001385725      0.001374875      0.000022288      0.001423583        1.039        334.6
8192                5      0.002754500      0.002789958      0.002774041      0.000046782      0.002871792        1.043        336.2
16384               5      0.005609375      0.005679384      0.005616459      0.000095304      0.005821625        1.038        342.4
32768               5      0.011457083      0.011549483      0.011479583      0.000171171      0.011854541        1.035        349.6
65536               5      0.024448167      0.024579183      0.024536000      0.000118130      0.024743875        1.012        373.0
131072              5      0.055012500      0.057069850      0.057042125      0.001718991      0.059682250        1.085        419.7
262144              5      0.143533209      0.149532867      0.147476000      0.006343715      0.160033125        1.115        547.5
524288              5      0.346184958      0.351266167      0.352319917      0.004583314      0.355758083        1.028        660.3
1048576             5      0.820506000      0.822927750      0.822006666      0.003119371      0.828243208        1.009        782.5
