# RSS was 1,406,447,616 now 2,331,893,760 diff: +925,446,144
# test_new_dict_unordered_map_int_str32() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001083      0.000004925      0.000001167      0.000008474      0.000020083       18.544        541.5
4                   5      0.000001916      0.000003833      0.000001958      0.000004170      0.000011291        5.893        479.0
8                   5      0.000003666      0.000004258      0.000003708      0.000001276      0.000006541        1.784        458.3
16                  5      0.000006916      0.000007925      0.000007041      0.000002069      0.000011625        1.681        432.3
32                  5      0.000013291      0.000014734      0.000013334      0.000003108      0.000020292        1.527        415.3
64                  5      0.000025958      0.000029267      0.000026000      0.000007189      0.000042125        1.623        405.6
128                 5      0.000051250      0.000057433      0.000051292      0.000013664      0.000081875        1.598        400.4
256                 5      0.000100958      0.000111125      0.000101334      0.000022105      0.000150667        1.492        394.4
512                 5      0.000207917      0.000229850      0.000208667      0.000047234      0.000314333        1.512        406.1
1024                5      0.000416958      0.000505508      0.000419583      0.000128328      0.000702875        1.686        407.2
2048                5      0.000838125      0.000922550      0.000839292      0.000176654      0.001238208        1.477        409.2
4096                5      0.002382542      0.002445317      0.002384458      0.000137302      0.002690917        1.129        581.7
8192                5      0.005276084      0.005373850      0.005295708      0.000192871      0.005718292        1.084        644.1
16384               5      0.011492416      0.011805233      0.011752459      0.000330319      0.012354084        1.075        701.4
32768               5      0.024406583      0.025133175      0.025319875      0.000693541      0.025906750        1.061        744.8
65536               5      0.050750458      0.051771542      0.050828083      0.001364611      0.053539958        1.055        774.4
131072              5      0.102726791      0.103997342      0.103062125      0.002332094      0.108156292        1.053        783.7
262144              5      0.213450167      0.224249900      0.224762875      0.006647894      0.231022583        1.082        814.2
524288              5      0.431628041      0.447099375      0.452322334      0.015035176      0.466414167        1.081        823.3
1048576             5      0.882988375      0.909788383      0.902272875      0.022317805      0.941001583        1.066        842.1
