# RSS was 183,328,768 now 465,121,280 diff: +281,792,512
# test_new_list_vector_str32() String length 16
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000500      0.000002758      0.000000583      0.000004934      0.000011584       23.168        250.0
4                   5      0.000000708      0.000000842      0.000000792      0.000000185      0.000001167        1.648        177.0
8                   5      0.000001125      0.000001242      0.000001125      0.000000238      0.000001666        1.481        140.6
16                  5      0.000001958      0.000002433      0.000001958      0.000001016      0.000004250        2.171        122.4
32                  5      0.000003500      0.000003617      0.000003542      0.000000194      0.000003959        1.131        109.4
64                  5      0.000006542      0.000007925      0.000006625      0.000002977      0.000013250        2.025        102.2
128                 5      0.000012875      0.000013367      0.000012917      0.000001007      0.000015166        1.178        100.6
256                 5      0.000026042      0.000027475      0.000026125      0.000002203      0.000031125        1.195        101.7
512                 5      0.000051625      0.000052641      0.000051667      0.000001757      0.000055708        1.079        100.8
1024                5      0.000103667      0.000106208      0.000103917      0.000004349      0.000113833        1.098        101.2
2048                5      0.000207125      0.000220800      0.000208333      0.000028117      0.000271041        1.309        101.1
4096                5      0.000411750      0.000427392      0.000424083      0.000020488      0.000462584        1.123        100.5
8192                5      0.000823250      0.000846792      0.000829167      0.000044447      0.000926167        1.125        100.5
16384               5      0.001647291      0.001697300      0.001667542      0.000086948      0.001851917        1.124        100.5
32768               5      0.003509167      0.003630192      0.003598042      0.000158682      0.003901083        1.112        107.1
65536               5      0.008956542      0.009143542      0.009166625      0.000118079      0.009283375        1.036        136.7
131072              5      0.019394583      0.019595358      0.019505000      0.000288927      0.020093417        1.036        148.0
262144              5      0.038034791      0.039715925      0.039867750      0.001071357      0.041023459        1.079        145.1
524288              5      0.071970417      0.076277375      0.074128500      0.005038206      0.082883250        1.152        137.3
1048576             5      0.150480917      0.156907675      0.155677917      0.005324817      0.165138708        1.097        143.5
