#RSS was 347,332,608 now 342,982,656 diff: -4,349,952
#test_new_dict_str_str() String length 16
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000831      0.000119927      0.000000937      0.000265633      0.000595106      716.132        415.5
4                   5      0.000001590      0.000001944      0.000001699      0.000000475      0.000002694        1.694        397.5
8                   5      0.000002953      0.000003473      0.000003060      0.000000755      0.000004738        1.604        369.1
16                  5      0.000005726      0.000006239      0.000005846      0.000000725      0.000007409        1.294        357.9
32                  5      0.000010640      0.000011620      0.000010817      0.000001480      0.000014127        1.328        332.5
64                  5      0.000021220      0.000022492      0.000021635      0.000001798      0.000025466        1.200        331.6
128                 5      0.000042151      0.000044358      0.000043253      0.000002721      0.000048712        1.156        329.3
256                 5      0.000084902      0.000087738      0.000086062      0.000004017      0.000094671        1.115        331.6
512                 5      0.000161442      0.000172946      0.000169546      0.000010297      0.000188011        1.165        315.3
1024                5      0.000323100      0.000329283      0.000327690      0.000007170      0.000340873        1.055        315.5
2048                5      0.000649905      0.000656557      0.000651068      0.000011610      0.000677186        1.042        317.3
4096                5      0.001369407      0.001881550      0.001406511      0.000753328      0.003082134        2.251        334.3
8192                5      0.002702317      0.002924474      0.002744376      0.000404762      0.003646259        1.349        329.9
16384               5      0.005464978      0.006402148      0.005696816      0.001478662      0.009006019        1.648        333.6
32768               5      0.012245686      0.013147719      0.012623544      0.000990162      0.014546820        1.188        373.7
65536               5      0.033617184      0.035171534      0.034087812      0.002332990      0.039142466        1.164        513.0
131072              5      0.076868101      0.079778372      0.079600976      0.002088970      0.082582150        1.074        586.5
262144              5      0.191358725      0.193107921      0.193273323      0.001221888      0.194280975        1.015        730.0
524288              5      0.460161547      0.524560943      0.529015034      0.060326548      0.590901354        1.284        877.7
1048576             5      1.127940163      1.167901623      1.133722767      0.065679017      1.282643726        1.137       1075.7
