# RSS was 1,919,823,872 now 2,525,155,328 diff: +605,331,456
# test_new_dict_map_int_str16() String length 1024
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001083      0.000002667      0.000001250      0.000003193      0.000008375        7.733        541.5
4                   5      0.000001916      0.000002266      0.000002000      0.000000667      0.000003458        1.805        479.0
8                   5      0.000003791      0.000004117      0.000003875      0.000000526      0.000005042        1.330        473.9
16                  5      0.000007625      0.000008292      0.000008041      0.000000802      0.000009667        1.268        476.6
32                  5      0.000016750      0.000017275      0.000017042      0.000000541      0.000017917        1.070        523.4
64                  5      0.000033541      0.000039300      0.000035750      0.000009953      0.000056958        1.698        524.1
128                 5      0.000064791      0.000065383      0.000065167      0.000000591      0.000066292        1.023        506.2
256                 5      0.000127000      0.000143583      0.000128667      0.000022454      0.000176083        1.386        496.1
512                 5      0.000262916      0.000302233      0.000263833      0.000056060      0.000385417        1.466        513.5
1024                5      0.000541500      0.000799359      0.000604042      0.000324699      0.001166125        2.154        528.8
2048                5      0.001075708      0.001225583      0.001084750      0.000320712      0.001799250        1.673        525.2
4096                5      0.002245666      0.002319558      0.002292291      0.000106442      0.002505917        1.116        548.3
8192                5      0.004901583      0.004924383      0.004916125      0.000021615      0.004957416        1.011        598.3
16384               5      0.020492375      0.020983367      0.020554458      0.000698657      0.022078083        1.077       1250.8
32768               5      0.059165833      0.061271408      0.060064000      0.002494857      0.064867959        1.096       1805.6
65536               5      0.120652083      0.123933458      0.121541292      0.005079791      0.132791166        1.101       1841.0
131072              5      0.244085750      0.251227208      0.244891667      0.014614341      0.277358000        1.136       1862.2
262144              5      0.501101875      0.544643708      0.527678791      0.043901626      0.611825833        1.221       1911.6
524288              5      1.006806958      1.207753158      1.126263375      0.211306198      1.558131792        1.548       1920.3
1048576             5      3.774463709      4.302750633      4.213093334      0.452124426      5.023654166        1.331       3599.6
