# RSS was 493,699,072 now 994,381,824 diff: +500,682,752
# test_new_list_list_bytes() Byte length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000541      0.000003208      0.000000625      0.000005640      0.000013292       24.568        270.5
4                   5      0.000000875      0.000000942      0.000000875      0.000000109      0.000001125        1.286        218.7
8                   5      0.000001416      0.000001475      0.000001417      0.000000130      0.000001708        1.206        177.0
16                  5      0.000002500      0.000002542      0.000002541      0.000000051      0.000002625        1.050        156.2
32                  5      0.000004625      0.000004692      0.000004667      0.000000082      0.000004834        1.045        144.5
64                  5      0.000008959      0.000009025      0.000009000      0.000000081      0.000009166        1.023        140.0
128                 5      0.000017792      0.000018117      0.000017833      0.000000590      0.000019167        1.077        139.0
256                 5      0.000035291      0.000036100      0.000035333      0.000001761      0.000039250        1.112        137.9
512                 5      0.000074875      0.000076183      0.000075208      0.000001650      0.000078166        1.044        146.2
1024                5      0.000154083      0.000156767      0.000157167      0.000001720      0.000158542        1.029        150.5
2048                5      0.000312792      0.000315392      0.000315000      0.000002099      0.000318583        1.019        152.7
4096                5      0.000617958      0.000619333      0.000618875      0.000001448      0.000621792        1.006        150.9
8192                5      0.001241667      0.001263375      0.001244708      0.000039148      0.001332667        1.073        151.6
16384               5      0.002511209      0.002581917      0.002517250      0.000093646      0.002697458        1.074        153.3
32768               5      0.004592125      0.004782567      0.004742875      0.000225878      0.005168375        1.125        140.1
65536               5      0.009387209      0.009594300      0.009543292      0.000221195      0.009874917        1.052        143.2
131072              5      0.019084541      0.020067467      0.019746250      0.000899337      0.021278667        1.115        145.6
262144              5      0.043032625      0.043955042      0.044109250      0.000528808      0.044383125        1.031        164.2
524288              5      0.090496000      0.090987825      0.090951666      0.000458387      0.091512834        1.011        172.6
1048576             5      0.179197042      0.183724292      0.182729916      0.003872446      0.189592000        1.058        170.9
