# RSS was 435,572,736 now 452,214,784 diff: +16,642,048
# test_new_list_vector_str32() String length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000375      0.000002458      0.000000500      0.000004268      0.000010083       26.888        187.5
4                   5      0.000000500      0.000001000      0.000000500      0.000001118      0.000003000        6.000        125.0
8                   5      0.000000667      0.000001233      0.000000708      0.000001198      0.000003375        5.060         83.4
16                  5      0.000001083      0.000003933      0.000001125      0.000006256      0.000015125       13.966         67.7
32                  5      0.000001875      0.000002175      0.000001916      0.000000625      0.000003292        1.756         58.6
64                  5      0.000003292      0.000050275      0.000003375      0.000104616      0.000237417       72.119         51.4
128                 5      0.000006542      0.000007175      0.000006583      0.000001278      0.000009458        1.446         51.1
256                 5      0.000011959      0.000012825      0.000012542      0.000001165      0.000014833        1.240         46.7
512                 5      0.000024000      0.000025367      0.000024459      0.000001861      0.000028541        1.189         46.9
1024                5      0.000048167      0.000052792      0.000049166      0.000008233      0.000067458        1.401         47.0
2048                5      0.000096833      0.000106725      0.000098042      0.000020077      0.000142625        1.473         47.3
4096                5      0.000194791      0.000204158      0.000195208      0.000020317      0.000240500        1.235         47.6
8192                5      0.000394584      0.000411358      0.000394750      0.000036814      0.000477208        1.209         48.2
16384               5      0.000786208      0.000826000      0.000789417      0.000083657      0.000975625        1.241         48.0
32768               5      0.001562208      0.001632617      0.001565291      0.000152600      0.001905584        1.220         47.7
65536               5      0.003129542      0.003276717      0.003131375      0.000321787      0.003852292        1.231         47.8
131072              5      0.007434625      0.007466267      0.007468750      0.000019463      0.007485917        1.007         56.7
262144              5      0.016640125      0.017405083      0.017279416      0.000737722      0.018419417        1.107         63.5
524288              5      0.036148875      0.036864567      0.036722209      0.000671889      0.037976333        1.051         68.9
1048576             5      0.071803500      0.074380792      0.073664125      0.002591432      0.078724958        1.096         68.5
