#RSS was 351,473,664 now 231,170,048 diff: -120,303,616
#test_new_set_str() String length 128
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001774      0.000004059      0.000001971      0.000004577      0.000012232        6.895        887.0
4                   5      0.000003397      0.000004187      0.000003777      0.000001010      0.000005882        1.732        849.3
8                   5      0.000006463      0.000007222      0.000006826      0.000000909      0.000008639        1.337        807.9
16                  5      0.000012231      0.000013019      0.000012565      0.000000980      0.000014565        1.191        764.4
32                  5      0.000024650      0.000026336      0.000026027      0.000001588      0.000028389        1.152        770.3
64                  5      0.000049182      0.000051589      0.000050476      0.000002707      0.000055822        1.135        768.5
128                 5      0.000093195      0.000100841      0.000095580      0.000009288      0.000114015        1.223        728.1
256                 5      0.000180628      0.000194461      0.000192128      0.000011442      0.000211280        1.170        705.6
512                 5      0.000348894      0.000362195      0.000365543      0.000012475      0.000376468        1.079        681.4
1024                5      0.000669718      0.000680979      0.000679243      0.000009746      0.000695294        1.038        654.0
2048                5      0.001135932      0.001206472      0.001175020      0.000086674      0.001348518        1.187        554.7
4096                5      0.002226176      0.002355442      0.002310475      0.000161855      0.002626160        1.180        543.5
8192                5      0.005789295      0.005933169      0.005930317      0.000103819      0.006045116        1.044        706.7
16384               5      0.012800318      0.013093065      0.013011647      0.000273982      0.013507398        1.055        781.3
32768               5      0.028504344      0.028867878      0.028811365      0.000403859      0.029457407        1.033        869.9
65536               5      0.066261182      0.070176204      0.071118313      0.003362570      0.073833698        1.114       1011.1
131072              5      0.172156261      0.176593194      0.177408304      0.002705144      0.179238853        1.041       1313.4
262144              5      0.413602665      0.421609108      0.422893306      0.006938894      0.429577121        1.039       1577.8
524288              5      0.947139837      0.962785401      0.956325495      0.017749615      0.992205578        1.048       1806.5
1048576             5      2.113875556      2.125312853      2.119575449      0.011143333      2.140786548        1.013       2015.9
