# From: perf_notes/pymemtrace_logs/Python312/20241017_101536_20792.log
#     Event        dEvent  Clock        What     File                   #line Function                                  RSS         dRSS
# $1  $2           $3      $4           $5       $6                        $7 $8                                         $9          $10
NEXT: 0            +0      625.879182   CALL     tests/unit/test_with_pymemtrace.py 273 _test_new_dict_unordered_map_bytes    290336768    290336768
PREV: 67480        +67480  626.024774   RETURN   /lib/python3.12/random.py      336 randint                             290361344            0
NEXT: 67481        +67481  626.024864   CALL     /lib/python3.12/random.py      332 randint                             290529280       167936
PREV: 116410       +48929  626.143419   RETURN   /lib/python3.12/random.py      336 randint                             290529280            0
NEXT: 116411       +48930  626.143539   CALL     /lib/python3.12/random.py      332 randint                             290668544       139264
PREV: 214748       +98337  626.391906   RETURN   /lib/python3.12/random.py      336 randint                             290668544            0
NEXT: 214749       +98338  626.392181   CALL     /lib/python3.12/random.py      332 randint                             291262464       593920
PREV: 805004       +590255 627.724935   RETURN   /lib/python3.12/random.py      336 randint                             360120320            0
NEXT: 805005       +590256 627.726161   CALL     /lib/python3.12/random.py      332 randint                             362766336      2646016
PREV: 1344330      +539325 628.939527   RETURN   /lib/python3.12/random.py      336 randint                             451330048            0
NEXT: 1344331      +539326 628.939600   CALL     /lib/python3.12/random.py      332 randint                             451457024       126976
PREV: 1590652      +246321 629.493157   RETURN   /lib/python3.12/random.py      336 randint                             489758720            0
NEXT: 1590653      +246322 629.494608   CALL     /lib/python3.12/random.py      332 randint                             493219840      3461120
PREV: 6310964      +4720311 640.210081   RETURN   /lib/python3.12/random.py      336 randint                            1301598208            0
NEXT: 6310965      +4720312 640.214025   CALL     /lib/python3.12/random.py      332 randint                            1305800704      4202496
PREV: 8632632      +2321667 645.478068   RETURN   /lib/python3.12/random.py      336 randint                            1703211008            0
NEXT: 8632633      +2321668 645.478083   CALL     /lib/python3.12/random.py      332 randint                            1703116800       -94208
PREV: 8669746      +37113  645.579278   RETURN   /lib/python3.12/random.py      336 randint                            1708584960       -16384
NEXT: 8669747      +37114  645.579294   CALL     /lib/python3.12/random.py      332 randint                            1708441600      -143360
PREV: 8669764      +17     645.579328   RETURN   /lib/python3.12/random.py      336 randint                            1708048384       -16384
NEXT: 8669765      +18     645.579341   CALL     /lib/python3.12/random.py      332 randint                            1707913216      -135168
NEXT: 8669766      +1      645.579427   CALL     /lib/python3.12/random.py      291 randrange                          1704579072     -3334144
PREV: 8669782      +16     645.579459   RETURN   /lib/python3.12/random.py      336 randint                            1704562688       -16384
NEXT: 8669783      +17     645.579478   CALL     /lib/python3.12/random.py      332 randint                            1704402944      -159744
PREV: 8669800      +17     645.579511   RETURN   /lib/python3.12/random.py      336 randint                            1704009728       -32768
NEXT: 8669801      +18     645.579524   CALL     /lib/python3.12/random.py      332 randint                            1703866368      -143360
PREV: 8669816      +15     645.579554   RETURN   /lib/python3.12/random.py      336 randint                            1703555072       -16384
NEXT: 8669817      +16     645.579568   CALL     /lib/python3.12/random.py      332 randint                            1703395328      -159744
PREV: 8669832      +15     645.579597   RETURN   /lib/python3.12/random.py      336 randint                            1703067648       -16384
NEXT: 8669833      +16     645.579610   CALL     /lib/python3.12/random.py      332 randint                            1702920192      -147456
PREV: 8669848      +15     645.579639   RETURN   /lib/python3.12/random.py      336 randint                            1702526976       -32768
NEXT: 8669849      +16     645.579653   CALL     /lib/python3.12/random.py      332 randint                            1702363136      -163840
PREV: 8669864      +15     645.579682   RETURN   /lib/python3.12/random.py      336 randint                            1701990400       -24576
NEXT: 8669865      +16     645.579697   CALL     /lib/python3.12/random.py      332 randint                            1701847040      -143360
PREV: 8669880      +15     645.579727   RETURN   /lib/python3.12/random.py      336 randint                            1701535744       -32768
NEXT: 8669881      +16     645.579740   CALL     /lib/python3.12/random.py      332 randint                            1701425152      -110592
PREV: 8669896      +15     645.579770   RETURN   /lib/python3.12/random.py      336 randint                            1701146624       -24576
NEXT: 8669897      +16     645.579782   CALL     /lib/python3.12/random.py      332 randint                            1701031936      -114688
PREV: 8669914      +17     645.579815   RETURN   /lib/python3.12/random.py      336 randint                            1700728832       -24576
NEXT: 8669915      +18     645.579829   CALL     /lib/python3.12/random.py      332 randint                            1700610048      -118784
PREV: 8669930      +15     645.579858   RETURN   /lib/python3.12/random.py      336 randint                            1700315136       -16384
NEXT: 8669931      +16     645.579871   CALL     /lib/python3.12/random.py      332 randint                            1700204544      -110592
NEXT: 8669932      +1      645.579889   CALL     /lib/python3.12/random.py      291 randrange                          1700024320      -180224
PREV: 8669946      +14     645.579916   RETURN   /lib/python3.12/random.py      336 randint                            1699762176       -16384
NEXT: 8669947      +15     645.579931   CALL     /lib/python3.12/random.py      332 randint                            1699651584      -110592
PREV: 8669962      +15     645.579960   RETURN   /lib/python3.12/random.py      336 randint                            1699356672       -16384
NEXT: 8669963      +16     645.579972   CALL     /lib/python3.12/random.py      332 randint                            1699209216      -147456
PREV: 8669978      +15     645.580002   RETURN   /lib/python3.12/random.py      336 randint                            1698832384       -32768
NEXT: 8669979      +16     645.580015   CALL     /lib/python3.12/random.py      332 randint                            1698639872      -192512
PREV: 8670002      +23     645.580057   RETURN   /lib/python3.12/random.py      336 randint                            1698344960       -16384
NEXT: 8670003      +24     645.580070   CALL     /lib/python3.12/random.py      332 randint                            1698217984      -126976
PREV: 8670018      +15     645.580099   RETURN   /lib/python3.12/random.py      336 randint                            1697923072       -32768
NEXT: 8670019      +16     645.580112   CALL     /lib/python3.12/random.py      332 randint                            1697796096      -126976
PREV: 8670036      +17     645.580144   RETURN   /lib/python3.12/random.py      336 randint                            1697419264       -16384
NEXT: 8670037      +18     645.580156   CALL     /lib/python3.12/random.py      332 randint                            1697280000      -139264
PREV: 8670052      +15     645.580184   RETURN   /lib/python3.12/random.py      336 randint                            1696993280       -16384
NEXT: 8670053      +16     645.580198   CALL     /lib/python3.12/random.py      332 randint                            1696849920      -143360
PREV: 8670068      +15     645.580225   RETURN   /lib/python3.12/random.py      336 randint                            1696555008       -32768
NEXT: 8670069      +16     645.580238   CALL     /lib/python3.12/random.py      332 randint                            1696428032      -126976
PREV: 8670086      +17     645.580270   RETURN   /lib/python3.12/random.py      336 randint                            1696100352       -32768
NEXT: 8670087      +18     645.580283   CALL     /lib/python3.12/random.py      332 randint                            1695956992      -143360
PREV: 8670104      +17     645.580315   RETURN   /lib/python3.12/random.py      336 randint                            1695629312       -16384
NEXT: 8670105      +18     645.580327   CALL     /lib/python3.12/random.py      332 randint                            1695498240      -131072
NEXT: 8670106      +1      645.580337   CALL     /lib/python3.12/random.py      291 randrange                          1695383552      -114688
PREV: 8670120      +14     645.580362   RETURN   /lib/python3.12/random.py      336 randint                            1695105024       -16384
NEXT: 8670121      +15     645.580376   CALL     /lib/python3.12/random.py      332 randint                            1694961664      -143360
PREV: 8670138      +17     645.580408   RETURN   /lib/python3.12/random.py      336 randint                            1694601216       -32768
NEXT: 8670139      +18     645.580422   CALL     /lib/python3.12/random.py      332 randint                            1694408704      -192512
PREV: 8670154      +15     645.580450   RETURN   /lib/python3.12/random.py      336 randint                            1694015488       -16384
NEXT: 8670155      +16     645.580463   CALL     /lib/python3.12/random.py      332 randint                            1693822976      -192512
PREV: 8670170      +15     645.580492   RETURN   /lib/python3.12/random.py      336 randint                            1693396992       -32768
NEXT: 8670171      +16     645.580503   CALL     /lib/python3.12/random.py      332 randint                            1693220864      -176128
PREV: 8670192      +21     645.580542   RETURN   /lib/python3.12/random.py      336 randint                            1692659712       -32768
NEXT: 8670193      +22     645.580555   CALL     /lib/python3.12/random.py      332 randint                            1692483584      -176128
PREV: 8670210      +17     645.580589   RETURN   /lib/python3.12/random.py      336 randint                            1692008448       -24576
NEXT: 8670211      +18     645.580602   CALL     /lib/python3.12/random.py      332 randint                            1691832320      -176128
PREV: 8670228      +17     645.580634   RETURN   /lib/python3.12/random.py      336 randint                            1691389952       -32768
NEXT: 8670229      +18     645.580648   CALL     /lib/python3.12/random.py      332 randint                            1691213824      -176128
PREV: 8670246      +17     645.580680   RETURN   /lib/python3.12/random.py      336 randint                            1690755072       -32768
NEXT: 8670247      +18     645.580692   CALL     /lib/python3.12/random.py      332 randint                            1690591232      -163840
PREV: 8670262      +15     645.580720   RETURN   /lib/python3.12/random.py      336 randint                            1690165248       -32768
NEXT: 8670263      +16     645.580733   CALL     /lib/python3.12/random.py      332 randint                            1689972736      -192512
PREV: 8670278      +15     645.580762   RETURN   /lib/python3.12/random.py      336 randint                            1689546752       -32768
NEXT: 8670279      +16     645.580775   CALL     /lib/python3.12/random.py      332 randint                            1689387008      -159744
PREV: 8670304      +25     645.580829   RETURN   /lib/python3.12/random.py      336 randint                            1688707072       -24576
NEXT: 8670305      +26     645.580843   CALL     /lib/python3.12/random.py      332 randint                            1688571904      -135168
PREV: 8670315      +10     645.580868   C_RETURN /lib/python3.12/random.py      246 bit_length                         1688391680            0
NEXT: 8670316      +11     645.580886   C_CALL   /lib/python3.12/random.py      247 getrandbits                        1688031232      -360448
PREV: 8670322      +6      645.580898   RETURN   /lib/python3.12/random.py      336 randint                            1687932928       -16384
NEXT: 8670323      +7      645.580912   CALL     /lib/python3.12/random.py      332 randint                            1687793664      -139264
PREV: 8670340      +17     645.580943   RETURN   /lib/python3.12/random.py      336 randint                            1687474176       -16384
NEXT: 8670341      +18     645.580957   CALL     /lib/python3.12/random.py      332 randint                            1687339008      -135168
PREV: 8670358      +17     645.580989   RETURN   /lib/python3.12/random.py      336 randint                            1687003136       -16384
NEXT: 8670359      +18     645.581002   CALL     /lib/python3.12/random.py      332 randint                            1686867968      -135168
PREV: 8670378      +19     645.581037   RETURN   /lib/python3.12/random.py      336 randint                            1686507520       -24576
NEXT: 8670379      +20     645.581049   CALL     /lib/python3.12/random.py      332 randint                            1686388736      -118784
PREV: 8670412      +33     645.581119   RETURN   /lib/python3.12/random.py      336 randint                            1686257664            0
NEXT: 8670413      +34     645.581132   CALL     /lib/python3.12/random.py      332 randint                            1686147072      -110592
PREV: 8670428      +15     645.581161   RETURN   /lib/python3.12/random.py      336 randint                            1685917696       -16384
NEXT: 8670429      +16     645.581175   CALL     /lib/python3.12/random.py      332 randint                            1685790720      -126976
PREV: 8670444      +15     645.581203   RETURN   /lib/python3.12/random.py      336 randint                            1685561344       -16384
NEXT: 8670445      +16     645.581216   CALL     /lib/python3.12/random.py      332 randint                            1685450752      -110592
PREV: 8670460      +15     645.581246   RETURN   /lib/python3.12/random.py      336 randint                            1685164032       -24576
NEXT: 8670461      +16     645.581258   CALL     /lib/python3.12/random.py      332 randint                            1685057536      -106496
PREV: 8670476      +15     645.581287   RETURN   /lib/python3.12/random.py      336 randint                            1684787200        -8192
NEXT: 8670477      +16     645.581394   CALL     /lib/python3.12/random.py      332 randint                            1684668416      -118784
NEXT: 8670478      +1      645.581406   CALL     /lib/python3.12/random.py      291 randrange                          1676492800     -8175616
PREV: 8670962      +484    645.582674   RETURN   /lib/python3.12/random.py      336 randint                            1676349440       -16384
NEXT: 8670963      +485    645.582688   CALL     /lib/python3.12/random.py      332 randint                            1676255232       -94208
PREV: 8670978      +15     645.582716   RETURN   /lib/python3.12/random.py      336 randint                            1675993088       -24576
NEXT: 8670979      +16     645.582729   CALL     /lib/python3.12/random.py      332 randint                            1675894784       -98304
PREV: 8671000      +21     645.582769   RETURN   /lib/python3.12/random.py      336 randint                            1675567104            0
NEXT: 8671001      +22     645.582806   CALL     /lib/python3.12/random.py      332 randint                            1674817536      -749568
NEXT: 8671002      +1      645.582810   CALL     /lib/python3.12/random.py      291 randrange                          1674752000       -65536
PREV: 8671024      +22     645.582855   RETURN   /lib/python3.12/random.py      336 randint                            1674227712       -16384
NEXT: 8671025      +23     645.582870   CALL     /lib/python3.12/random.py      332 randint                            1674035200      -192512
PREV: 8671040      +15     645.582900   RETURN   /lib/python3.12/random.py      336 randint                            1673719808       -16384
NEXT: 8671041      +16     645.582917   CALL     /lib/python3.12/random.py      332 randint                            1673576448      -143360
PREV: 8671060      +19     645.582952   RETURN   /lib/python3.12/random.py      336 randint                            1673248768        -8192
NEXT: 8671061      +20     645.582968   CALL     /lib/python3.12/random.py      332 randint                            1673097216      -151552
PREV: 8671078      +17     645.582999   RETURN   /lib/python3.12/random.py      336 randint                            1672777728       -16384
NEXT: 8671079      +18     645.583012   CALL     /lib/python3.12/random.py      332 randint                            1672650752      -126976
PREV: 8671100      +21     645.583050   RETURN   /lib/python3.12/random.py      336 randint                            1672241152       -32768
NEXT: 8671101      +22     645.583065   CALL     /lib/python3.12/random.py      332 randint                            1672110080      -131072
PREV: 8671116      +15     645.583093   RETURN   /lib/python3.12/random.py      336 randint                            1671831552       -16384
NEXT: 8671117      +16     645.583108   CALL     /lib/python3.12/random.py      332 randint                            1671704576      -126976
