# RSS was 183,328,768 now 160,792,576 diff: -22,536,192
# test_new_list_vector_str32() String length 1024
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000001167      0.000002534      0.000001500      0.000002478      0.000006959        5.963        583.5
4                   5      0.000001833      0.000002083      0.000001916      0.000000446      0.000002875        1.568        458.2
8                   5      0.000003500      0.000003767      0.000003542      0.000000527      0.000004708        1.345        437.5
16                  5      0.000008084      0.000008425      0.000008125      0.000000717      0.000009708        1.201        505.2
32                  5      0.000015666      0.000016058      0.000016000      0.000000306      0.000016500        1.053        489.6
64                  5      0.000030083      0.000030392      0.000030208      0.000000364      0.000030917        1.028        470.0
128                 5      0.000059583      0.000060633      0.000059625      0.000001739      0.000063625        1.068        465.5
256                 5      0.000117667      0.000118133      0.000117750      0.000000740      0.000119417        1.015        459.6
512                 5      0.000235458      0.000236067      0.000236083      0.000000601      0.000237000        1.007        459.9
1024                5      0.000542750      0.000620000      0.000562709      0.000143083      0.000875500        1.613        530.0
2048                5      0.001118375      0.001126358      0.001121542      0.000012943      0.001149292        1.028        546.1
4096                5      0.002529333      0.002564175      0.002543417      0.000044551      0.002631917        1.041        617.5
8192                5      0.006159625      0.007146758      0.007368375      0.000552954      0.007453750        1.210        751.9
16384               5      0.029852292      0.030349175      0.030073792      0.000596047      0.031339625        1.050       1822.0
32768               5      0.072390167      0.076966750      0.074684209      0.004729383      0.082639458        1.142       2209.2
65536               5      0.174879833      0.178781966      0.179713333      0.003641834      0.182339125        1.043       2668.5
131072              5      0.378390417      0.380830308      0.379956375      0.002394309      0.384674125        1.017       2886.9
262144              5      0.836806792      1.017775325      1.096789959      0.134252314      1.129358584        1.350       3192.2
524288              5      3.022723042      3.295280608      3.342868125      0.259693850      3.660760541        1.211       5765.4
1048576             5      7.313416667      7.533445442      7.556088500      0.234459487      7.885213917        1.078       6974.6
RSS was 183,328,768 now 161,529,856 diff: -21,798,912
