# RSS was 1,707,360,256 now 2,003,513,344 diff: +296,153,088
# test_new_dict_unordered_map_int_str16() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000792      0.000005375      0.000000875      0.000010085      0.000023416       29.564        396.0
4                   5      0.000001458      0.000003042      0.000001500      0.000003424      0.000009167        6.287        364.5
8                   5      0.000002833      0.000003350      0.000002875      0.000001041      0.000005209        1.839        354.1
16                  5      0.000005375      0.000006358      0.000005458      0.000002060      0.000010042        1.868        335.9
32                  5      0.000010166      0.000011517      0.000010292      0.000002765      0.000016458        1.619        317.7
64                  5      0.000019667      0.000021533      0.000019708      0.000003899      0.000028500        1.449        307.3
128                 5      0.000037083      0.000038466      0.000037333      0.000002656      0.000043208        1.165        289.7
256                 5      0.000072542      0.000074650      0.000072750      0.000004321      0.000082375        1.136        283.4
512                 5      0.000148333      0.000155433      0.000148833      0.000010923      0.000173667        1.171        289.7
1024                5      0.000297084      0.000306300      0.000297750      0.000018810      0.000339917        1.144        290.1
2048                5      0.000597500      0.000613958      0.000597792      0.000035576      0.000677583        1.134        291.7
4096                5      0.001193917      0.001230100      0.001195958      0.000072115      0.001358709        1.138        291.5
8192                5      0.002621667      0.002649233      0.002628708      0.000045720      0.002730208        1.041        320.0
16384               5      0.005732875      0.005817742      0.005822709      0.000076493      0.005896750        1.029        349.9
32768               5      0.013965000      0.014457208      0.014083708      0.000579352      0.015199459        1.088        426.2
65536               5      0.033838208      0.034625375      0.034123292      0.000848758      0.035598041        1.052        516.3
131072              5      0.074231166      0.074877842      0.074653208      0.000774885      0.076181750        1.026        566.3
262144              5      0.149588792      0.149885967      0.149920917      0.000215849      0.150117208        1.004        570.6
524288              5      0.299486375      0.302658725      0.301776667      0.004360746      0.310106458        1.035        571.2
1048576             5      0.620110250      0.628188959      0.626916959      0.008617496      0.641244333        1.034        591.4
