#tests/unit/test_perf_cPyCppContainers.py::test_new_list_bytes
#RSS was 38,801,408 now 261,906,432 diff: 223,105,024
#test_new_list_bytes() Byte length 1024
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
#Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000891      0.000018287      0.000000956      0.000038276      0.000086753       97.366        445.5
4                   5      0.000001561      0.000001850      0.000001578      0.000000536      0.000002799        1.793        390.3
8                   5      0.000002838      0.000003115      0.000002860      0.000000482      0.000003963        1.396        354.8
16                  5      0.000005577      0.000006077      0.000005624      0.000000940      0.000007750        1.390        348.6
32                  5      0.000010857      0.000011556      0.000010982      0.000001288      0.000013853        1.276        339.3
64                  5      0.000022343      0.000027223      0.000022738      0.000008575      0.000042291        1.893        349.1
128                 5      0.000046982      0.000062208      0.000047480      0.000032847      0.000120959        2.575        367.0
256                 5      0.000102266      0.000173359      0.000126820      0.000087707      0.000290070        2.836        399.5
512                 5      0.000182040      0.000234884      0.000182579      0.000116928      0.000444049        2.439        355.5
1024                5      0.000382419      0.000692015      0.000841614      0.000285045      0.000974436        2.548        373.5
2048                5      0.000811549      0.001306871      0.001509834      0.000442321      0.001730597        2.132        396.3
4096                5      0.002454077      0.004376196      0.004135570      0.001415936      0.006371872        2.596        599.1
8192                5      0.007482786      0.008152965      0.007536019      0.001003324      0.009802248        1.310        913.4
16384               5      0.014062953      0.017007266      0.017093447      0.002079561      0.019612832        1.395        858.3
32768               5      0.042556171      0.047545087      0.047379926      0.003763956      0.052840062        1.242       1298.7
65536               5      0.092476620      0.097904136      0.098982657      0.004030351      0.103131088        1.115       1411.1
131072              5      0.207931113      0.219029226      0.219236047      0.007256390      0.227921271        1.096       1586.4
262144              5      0.450163363      0.456771718      0.456787822      0.004197928      0.460902984        1.024       1717.2
524288              5      0.884057251      0.912420943      0.903633477      0.030327942      0.954215822        1.079       1686.2
1048576             5      1.797735294      1.833256740      1.830286841      0.024908773      1.857034511        1.033       1714.5
