# RSS was 179,716,096 now 236,093,440 diff: +56,377,344
# test_new_list_vector_bytes() Byte length 2
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000541      0.000001400      0.000000583      0.000001672      0.000004375        8.087        270.5
4                   5      0.000000708      0.000001125      0.000000709      0.000000886      0.000002708        3.825        177.0
8                   5      0.000001084      0.000002400      0.000001125      0.000002897      0.000007583        6.995        135.5
16                  5      0.000001791      0.000002292      0.000001875      0.000000912      0.000003917        2.187        111.9
32                  5      0.000003291      0.000003525      0.000003333      0.000000452      0.000004333        1.317        102.8
64                  5      0.000005958      0.000006100      0.000005959      0.000000294      0.000006625        1.112         93.1
128                 5      0.000011584      0.000011759      0.000011625      0.000000278      0.000012250        1.057         90.5
256                 5      0.000022875      0.000023550      0.000022958      0.000001324      0.000025917        1.133         89.4
512                 5      0.000045125      0.000045600      0.000045208      0.000000925      0.000047250        1.047         88.1
1024                5      0.000090833      0.000092850      0.000090875      0.000003337      0.000098542        1.085         88.7
2048                5      0.000182209      0.000188025      0.000182334      0.000010870      0.000207250        1.137         89.0
4096                5      0.000367333      0.000369975      0.000367625      0.000003519      0.000374625        1.020         89.7
8192                5      0.000735542      0.000740175      0.000735917      0.000008889      0.000756000        1.028         89.8
16384               5      0.001471459      0.001478517      0.001472584      0.000014231      0.001503958        1.022         89.8
32768               5      0.002910625      0.002930200      0.002917291      0.000032494      0.002987917        1.027         88.8
65536               5      0.005842959      0.005887608      0.005880000      0.000052679      0.005977458        1.023         89.2
131072              5      0.012170959      0.012336083      0.012177708      0.000222666      0.012605875        1.036         92.9
262144              5      0.027221125      0.032262192      0.031538792      0.004378641      0.037310625        1.371        103.8
524288              5      0.053638084      0.054989858      0.054563042      0.001442808      0.057345167        1.069        102.3
1048576             5      0.108999083      0.113342517      0.111124042      0.007172778      0.126051584        1.156        103.9
