# RSS was 308,957,184 now 604,532,736 diff: +295,575,552
# test_new_list_vector_str32() String length 128
# Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
#$1             $2                  $3              $4              $5              $6                  $7          $8          $9
Size            Count              Min             Mean           Median         Std.Dev.              Max      Max/Min  Min/Size e9
2                   5      0.000000958      0.000002042      0.000001000      0.000002353      0.000006250        6.524        479.0
4                   5      0.000001500      0.000003025      0.000001542      0.000003340      0.000009000        6.000        375.0
8                   5      0.000002666      0.000002775      0.000002667      0.000000243      0.000003209        1.204        333.2
16                  5      0.000004916      0.000005000      0.000004959      0.000000118      0.000005209        1.060        307.2
32                  5      0.000009417      0.000009525      0.000009458      0.000000174      0.000009834        1.044        294.3
64                  5      0.000018375      0.000019033      0.000018417      0.000001380      0.000021500        1.170        287.1
128                 5      0.000036708      0.000036941      0.000036791      0.000000344      0.000037541        1.023        286.8
256                 5      0.000073375      0.000073467      0.000073417      0.000000100      0.000073625        1.003        286.6
512                 5      0.000146791      0.000149283      0.000147542      0.000004168      0.000156667        1.067        286.7
1024                5      0.000295209      0.000312725      0.000295417      0.000038703      0.000381958        1.294        288.3
2048                5      0.000744958      0.000779217      0.000749042      0.000070581      0.000905375        1.215        363.7
4096                5      0.001794333      0.001832900      0.001801833      0.000050423      0.001911625        1.065        438.1
8192                5      0.003990833      0.004067683      0.004081291      0.000064671      0.004157042        1.042        487.2
16384               5      0.009395709      0.009580767      0.009598000      0.000197213      0.009889208        1.053        573.5
32768               5      0.022236916      0.022354967      0.022343125      0.000089742      0.022453875        1.010        678.6
65536               5      0.048111708      0.048199450      0.048205292      0.000077639      0.048311500        1.004        734.1
131072              5      0.098495209      0.100279709      0.100261334      0.001365837      0.102258875        1.038        751.5
262144              5      0.199886250      0.201753433      0.202337833      0.001486670      0.203335958        1.017        762.5
524288              5      0.379783750      0.390101167      0.391400208      0.006641425      0.398157667        1.048        724.4
1048576             5      0.821064708      0.827651250      0.824030542      0.008011862      0.839132875        1.022        783.0
