Mac Mini B branch support_py_str. bytes are now std::vector<char> with user defined std::hash

/Users/paulross/CLionProjects/PythonCppHomogeneousContainers/cmake-build-release/PythonCppHomogeneousContainers
Hello, World!
RSS(Mb): was:      7.844 now:      7.922 diff:     +0.078 Peak was:      7.844 now:      7.922 diff:     +0.078 TEST_PERFORMANCE_OBJECT_BOOL
RSS(Mb): was:      7.922 now:      7.922 diff:     +0.000 Peak was:      7.922 now:      7.922 diff:     +0.000 TEST_PERFORMANCE_OBJECT_LONG
RSS(Mb): was:      7.922 now:      7.938 diff:     +0.016 Peak was:      7.922 now:      7.938 diff:     +0.016 TEST_PERFORMANCE_OBJECT_DOUBLE
RSS(Mb): was:      7.938 now:      9.172 diff:     +1.234 Peak was:      7.938 now:      9.172 diff:     +1.234 TEST_PERFORMANCE_OBJECT_BYTES
RSS(Mb): was:      7.844 now:      9.172 diff:     +1.328 Peak was:      7.844 now:      9.172 diff:     +1.328 TEST_PERFORMANCE_FUNDAMENTAL_TYPES
RSS(Mb): was:      9.172 now:     25.156 diff:    +15.984 Peak was:      9.172 now:     25.156 diff:    +15.984 test_perf_vector_to_py_tuple_multiple<bool>
RSS(Mb): was:     25.156 now:     34.281 diff:     +9.125 Peak was:     25.156 now:     65.281 diff:    +40.125 test_perf_vector_to_py_tuple_multiple<long>
RSS(Mb): was:     34.281 now:     58.516 diff:    +24.234 Peak was:     65.281 now:     89.516 diff:    +24.234 test_perf_vector_to_py_tuple_multiple<double>
RSS(Mb): was:     58.516 now:     66.547 diff:     +8.031 Peak was:     89.516 now:     89.516 diff:     +0.000 test_perf_py_tuple_to_vector_multiple<bool>
RSS(Mb): was:     66.547 now:     79.625 diff:    +13.078 Peak was:     89.516 now:    109.625 diff:    +20.109 test_perf_py_tuple_to_vector_multiple<long>
RSS(Mb): was:     79.625 now:     86.641 diff:     +7.016 Peak was:    109.625 now:    117.641 diff:     +8.016 test_perf_py_tuple_to_vector_multiple<double>
RSS(Mb): was:     86.641 now:    135.344 diff:    +48.703 Peak was:    117.641 now:   2885.422 diff:  +2767.781 test_perf_vector_string_to_py_tuple_multiple
RSS(Mb): was:    135.406 now:    177.672 diff:    +42.266 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_tuple_to_vector_string_multiple
RSS(Mb): was:    177.672 now:    169.781 diff:     -7.891 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<bool>
RSS(Mb): was:    169.781 now:    178.641 diff:     +8.859 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<long>
RSS(Mb): was:    178.641 now:    184.188 diff:     +5.547 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_to_py_list_multiple<double>
RSS(Mb): was:    184.188 now:    184.188 diff:     +0.000 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<bool>
RSS(Mb): was:    184.188 now:    201.688 diff:    +17.500 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<long>
RSS(Mb): was:    201.688 now:    206.094 diff:     +4.406 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_py_list_to_vector_multiple<double>
RSS(Mb): was:    206.094 now:    255.781 diff:    +49.688 Peak was:   2885.422 now:   2885.422 diff:     +0.000 test_perf_vector_string_to_py_list_multiple
RSS(Mb): was:    255.781 now:    146.766 diff:   -109.016 Peak was:   2885.422 now:   3144.281 diff:   +258.859 test_perf_py_list_to_vector_string_multiple
RSS(Mb): was:    146.766 now:    232.531 diff:    +85.766 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_to_py_set_multiple<long>
RSS(Mb): was:    232.531 now:    263.094 diff:    +30.562 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_to_py_set_multiple<double>
RSS(Mb): was:    263.094 now:    305.812 diff:    +42.719 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_py_set_to_unordered_set_multiple<long>
RSS(Mb): was:    305.812 now:    370.359 diff:    +64.547 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_py_set_to_unordered_set_multiple<double>
RSS(Mb): was:    370.359 now:    349.203 diff:    -21.156 Peak was:   3144.281 now:   3144.281 diff:     +0.000 test_perf_unordered_set_string_to_py_set_multiple
RSS(Mb): was:    349.203 now:   3281.266 diff:  +2932.062 Peak was:   3144.281 now:   3898.578 diff:   +754.297 test_perf_py_set_bytes_to_unordered_set_string_multiple
RSS(Mb): was:   3281.281 now:   3373.625 diff:    +92.344 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict_multiple<long,long>
RSS(Mb): was:   3373.625 now:   3379.266 diff:     +5.641 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict_multiple<double,double>
RSS(Mb): was:   3379.266 now:   3380.328 diff:     +1.062 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map_multiple<long,long>
RSS(Mb): was:   3380.328 now:   3383.625 diff:     +3.297 Peak was:   3898.578 now:   3898.578 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map_multiple<double,double>
RSS(Mb): was:   3383.625 now:    845.156 diff:  -2538.469 Peak was:   3898.578 now:   4603.484 diff:   +704.906 test_perf_cpp_std_unordered_map_to_py_dict_string_multiple
RSS(Mb): was:    845.156 now:    873.188 diff:    +28.047 Peak was:   4603.484 now:   4736.875 diff:   +133.391 test_perf_py_dict_to_cpp_std_unordered_map_string_multiple
==== RSS(Mb): was:      7.844 now:    873.203 diff:   +865.359 Peak was:      7.844 now:   4736.875 diff:  +4729.031 ==== test_performance.cpp
Number of tests: 1110
REGEX_HEAD: "HEAD:\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)"
REGEX_TEST: "TEST:\s+(\d+)\s+(\d+)\s+(\d+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+(\d+)\s+([0-9+-.]+)\s+(\S+)"
REGEX_TAIL: "TAIL:\s+(.+)"
HEAD: Fail   Scale  Repeat         Mean(s)     Std.Dev.(s)         Min.(s)         Max.(s)     Count      Rate(/s) Name
TEST:    0   16384       5     0.000061425     0.000000049     0.000061375     0.000061500         5       81399.4 test_py_tuple_to_vector_multiple<bool>[16384]
TEST:    0   32768       5     0.000125475     0.000002126     0.000122833     0.000127333         5       39848.5 test_py_tuple_to_vector_multiple<bool>[32768]
TEST:    0   65536       5     0.000254592     0.000000067     0.000254542     0.000254708         5       19639.3 test_py_tuple_to_vector_multiple<bool>[65536]
TEST:    0  131072       5     0.000516151     0.000005888     0.000509000     0.000522626         5        9687.1 test_py_tuple_to_vector_multiple<bool>[131072]
TEST:    0  262144       5     0.001012251     0.000014890     0.000983084     0.001025001         5        4939.5 test_py_tuple_to_vector_multiple<bool>[262144]
TEST:    0  524288       5     0.001977717     0.000013875     0.001964043     0.002004167         5        2528.2 test_py_tuple_to_vector_multiple<bool>[524288]
TEST:    0 1048576       5     0.003936884     0.000006174     0.003930917     0.003948458         5        1270.0 test_py_tuple_to_vector_multiple<bool>[1048576]
TEST:    0       1       5     0.000000117     0.000000171     0.000000001     0.000000458         5    42698548.2 test_py_tuple_to_vector_multiple<long>[1]
TEST:    0       2       5     0.000000025     0.000000020     0.000000001     0.000000042         5   197628458.5 test_py_tuple_to_vector_multiple<long>[2]
TEST:    0       4       5     0.000000042     0.000000026     0.000000001     0.000000083         5   118764845.6 test_py_tuple_to_vector_multiple<long>[4]
TEST:    0       8       5     0.000000067     0.000000034     0.000000042     0.000000126         5    74515648.3 test_py_tuple_to_vector_multiple<long>[8]
TEST:    0      16       5     0.000000126     0.000000027     0.000000083     0.000000168         5    39840637.5 test_py_tuple_to_vector_multiple<long>[16]
TEST:    0      32       5     0.000000176     0.000000017     0.000000166     0.000000208         5    28490028.5 test_py_tuple_to_vector_multiple<long>[32]
TEST:    0      64       5     0.000000334     0.000000027     0.000000291     0.000000375         5    14992503.7 test_py_tuple_to_vector_multiple<long>[64]
TEST:    0     128       5     0.000000659     0.000000066     0.000000625     0.000000791         5     7590709.0 test_py_tuple_to_vector_multiple<long>[128]
TEST:    0     256       5     0.000001275     0.000000056     0.000001208     0.000001334         5     3920031.4 test_py_tuple_to_vector_multiple<long>[256]
TEST:    0     512       5     0.000002484     0.000000086     0.000002417     0.000002626         5     2013125.6 test_py_tuple_to_vector_multiple<long>[512]
TEST:    0    1024       5     0.000004909     0.000000152     0.000004793     0.000005209         5     1018599.6 test_py_tuple_to_vector_multiple<long>[1024]
TEST:    0    2048       5     0.000010342     0.000002086     0.000009043     0.000014500         5      483442.1 test_py_tuple_to_vector_multiple<long>[2048]
TEST:    0    4096       5     0.000018525     0.000000796     0.000017917     0.000019960         5      269901.2 test_py_tuple_to_vector_multiple<long>[4096]
TEST:    0    8192       5     0.000036326     0.000000942     0.000035834     0.000038208         5      137644.4 test_py_tuple_to_vector_multiple<long>[8192]
TEST:    0   16384       5     0.000072567     0.000001613     0.000071709     0.000075792         5       68901.7 test_py_tuple_to_vector_multiple<long>[16384]
TEST:    0   32768       5     0.000144942     0.000003301     0.000143209     0.000151541         5       34496.5 test_py_tuple_to_vector_multiple<long>[32768]
TEST:    0   65536       5     0.000289459     0.000006104     0.000286376     0.000301667         5       17273.6 test_py_tuple_to_vector_multiple<long>[65536]
TEST:    0  131072       5     0.000579176     0.000012725     0.000572750     0.000604625         5        8633.0 test_py_tuple_to_vector_multiple<long>[131072]
TEST:    0  262144       5     0.001176292     0.000030629     0.001153584     0.001236708         5        4250.6 test_py_tuple_to_vector_multiple<long>[262144]
TEST:    0  524288       5     0.002383642     0.000168833     0.002295168     0.002721208         5        2097.6 test_py_tuple_to_vector_multiple<long>[524288]
TEST:    0 1048576       5     0.004791526     0.000360212     0.004592418     0.005510918         5        1043.5 test_py_tuple_to_vector_multiple<long>[1048576]
TEST:    0       1       5     0.000000067     0.000000094     0.000000001     0.000000251         5    74294205.1 test_py_tuple_to_vector_multiple<double>[1]
TEST:    0       2       5     0.000000034     0.000000017     0.000000001     0.000000042         5   147492625.4 test_py_tuple_to_vector_multiple<double>[2]
TEST:    0       4       5     0.000000034     0.000000017     0.000000001     0.000000042         5   148367952.5 test_py_tuple_to_vector_multiple<double>[4]
TEST:    0       8       5     0.000000076     0.000000031     0.000000042     0.000000126         5    66225165.6 test_py_tuple_to_vector_multiple<double>[8]
TEST:    0      16       5     0.000000117     0.000000031     0.000000084     0.000000168         5    42553191.5 test_py_tuple_to_vector_multiple<double>[16]
TEST:    0      32       5     0.000000176     0.000000017     0.000000166     0.000000209         5    28457598.2 test_py_tuple_to_vector_multiple<double>[32]
TEST:    0      64       5     0.000000334     0.000000026     0.000000293     0.000000375         5    14956625.8 test_py_tuple_to_vector_multiple<double>[64]
TEST:    0     128       5     0.000000684     0.000000097     0.000000625     0.000000876         5     7311010.4 test_py_tuple_to_vector_multiple<double>[128]
TEST:    0     256       5     0.000001284     0.000000066     0.000001250     0.000001416         5     3894991.0 test_py_tuple_to_vector_multiple<double>[256]
TEST:    0     512       5     0.000002509     0.000000017     0.000002501     0.000002542         5     1992905.3 test_py_tuple_to_vector_multiple<double>[512]
TEST:    0    1024       5     0.000005009     0.000000081     0.000004959     0.000005166         5      998263.0 test_py_tuple_to_vector_multiple<double>[1024]
TEST:    0    2048       5     0.000009959     0.000000688     0.000009584     0.000011334         5      502053.4 test_py_tuple_to_vector_multiple<double>[2048]
TEST:    0    4096       5     0.000019501     0.000000563     0.000019209     0.000020626         5      256401.1 test_py_tuple_to_vector_multiple<double>[4096]
TEST:    0    8192       5     0.000039642     0.000001046     0.000038375     0.000040958         5      126128.5 test_py_tuple_to_vector_multiple<double>[8192]
TEST:    0   16384       5     0.000077501     0.000001563     0.000076667     0.000080626         5       64515.5 test_py_tuple_to_vector_multiple<double>[16384]
TEST:    0   32768       5     0.000155001     0.000003000     0.000153460     0.000161000         5       32257.9 test_py_tuple_to_vector_multiple<double>[32768]
TEST:    0   65536       5     0.000309900     0.000006029     0.000306834     0.000321959         5       16134.2 test_py_tuple_to_vector_multiple<double>[65536]
TEST:    0  131072       5     0.000621917     0.000014336     0.000613835     0.000650541         5        8039.7 test_py_tuple_to_vector_multiple<double>[131072]
TEST:    0  262144       5     0.001254451     0.000027549     0.001240084     0.001309543         5        3985.8 test_py_tuple_to_vector_multiple<double>[262144]
TEST:    0  524288       5     0.002509643     0.000091960     0.002458751     0.002693084         5        1992.3 test_py_tuple_to_vector_multiple<double>[524288]
TEST:    0 1048576       5     0.005112583     0.000345099     0.004921333     0.005801416         5         978.0 test_py_tuple_to_vector_multiple<double>[1048576]
TEST:    0       1       5     0.000001184     0.000002263     0.000000042     0.000005710         5     4223329.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[1]
TEST:    0       2       5     0.000000084     0.000000083     0.000000042     0.000000251         5    59737156.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[2]
TEST:    0       4       5     0.000000076     0.000000049     0.000000042     0.000000168         5    66225165.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[4]
TEST:    0       8       5     0.000000192     0.000000197     0.000000083     0.000000584         5    26001040.0 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[8]
TEST:    0      16       5     0.000000284     0.000000296     0.000000126     0.000000876         5    17611835.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[16]
TEST:    0      32       5     0.000000359     0.000000196     0.000000251     0.000000750         5    13931457.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[32]
TEST:    0      64       5     0.000000551     0.000000061     0.000000501     0.000000666         5     9082652.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[64]
TEST:    0     128       5     0.000001009     0.000000049     0.000000959     0.000001084         5     4955892.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[128]
TEST:    0     256       5     0.000001992     0.000000153     0.000001876     0.000002293         5     2509914.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[256]
TEST:    0     512       5     0.000004142     0.000000867     0.000003668     0.000005875         5     1207058.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[512]
TEST:    0    1024       5     0.000007434     0.000000104     0.000007334     0.000007626         5      672612.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[1024]
TEST:    0    2048       5     0.000014742     0.000000255     0.000014584     0.000015251         5      339164.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[2048]
TEST:    0    4096       5     0.000029176     0.000000457     0.000028876     0.000030084         5      171375.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[4096]
TEST:    0    8192       5     0.000057917     0.000000648     0.000057541     0.000059209         5       86330.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[8192]
TEST:    0   16384       5     0.000117217     0.000003083     0.000115166     0.000123293         5       42655.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[16384]
TEST:    0   32768       5     0.000236559     0.000012784     0.000229959     0.000262125         5       21136.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[32768]
TEST:    0   65536       5     0.000557417     0.000011915     0.000541958     0.000574500         5        8969.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[65536]
TEST:    0  131072       5     0.001217992     0.000009853     0.001201375     0.001231209         5        4105.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[131072]
TEST:    0  262144       5     0.002647575     0.000012373     0.002636583     0.002671042         5        1888.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[262144]
TEST:    0  524288       5     0.005528642     0.000037246     0.005488166     0.005581251         5         904.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[524288]
TEST:    0 1048576       5     0.011049667     0.000205949     0.010859084     0.011318167         5         452.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[2]>():[1048576]
TEST:    0       1       5     0.000000143     0.000000222     0.000000001     0.000000584         5    35087719.3 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[1]
TEST:    0       2       5     0.000000051     0.000000041     0.000000001     0.000000126         5    98619329.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[2]
TEST:    0       4       5     0.000000142     0.000000120     0.000000042     0.000000375         5    35137034.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[4]
TEST:    0       8       5     0.000000134     0.000000061     0.000000083     0.000000251         5    37341299.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[8]
TEST:    0      16       5     0.000000242     0.000000133     0.000000126     0.000000501         5    20652622.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[16]
TEST:    0      32       5     0.000000350     0.000000097     0.000000291     0.000000542         5    14265335.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[32]
TEST:    0      64       5     0.000000634     0.000000100     0.000000584     0.000000834         5     7892659.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[64]
TEST:    0     128       5     0.000001084     0.000000046     0.000001041     0.000001166         5     4614674.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[128]
TEST:    0     256       5     0.000002226     0.000000200     0.000002125     0.000002626         5     2246686.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[256]
TEST:    0     512       5     0.000004301     0.000000246     0.000004166     0.000004793         5     1162601.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[512]
TEST:    0    1024       5     0.000008492     0.000000547     0.000008167     0.000009584         5      588782.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[1024]
TEST:    0    2048       5     0.000016684     0.000000597     0.000016335     0.000017875         5      299690.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[2048]
TEST:    0    4096       5     0.000033076     0.000000942     0.000032583     0.000034959         5      151168.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[4096]
TEST:    0    8192       5     0.000065800     0.000001414     0.000065041     0.000068625         5       75987.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[8192]
TEST:    0   16384       5     0.000130984     0.000002133     0.000129876     0.000135250         5       38172.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[16384]
TEST:    0   32768       5     0.000264008     0.000004569     0.000259751     0.000271541         5       18938.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[32768]
TEST:    0   65536       5     0.000677567     0.000007537     0.000670792     0.000690876         5        7379.3 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[65536]
TEST:    0  131072       5     0.001668576     0.000121718     0.001546834     0.001864625         5        2996.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[131072]
TEST:    0  262144       5     0.003200584     0.000006368     0.003192916     0.003211001         5        1562.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[262144]
TEST:    0  524288       5     0.006602851     0.000041049     0.006556834     0.006663042         5         757.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[524288]
TEST:    0 1048576       5     0.013144276     0.000042771     0.013098126     0.013213833         5         380.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[16]>():[1048576]
TEST:    0       1       5     0.000000142     0.000000222     0.000000001     0.000000584         5    35137034.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[1]
TEST:    0       2       5     0.000000059     0.000000034     0.000000042     0.000000126         5    85470085.5 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[2]
TEST:    0       4       5     0.000000076     0.000000049     0.000000042     0.000000168         5    66050198.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[4]
TEST:    0       8       5     0.000000142     0.000000097     0.000000083     0.000000334         5    35137034.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[8]
TEST:    0      16       5     0.000000192     0.000000050     0.000000168     0.000000291         5    26001040.0 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[16]
TEST:    0      32       5     0.000000376     0.000000147     0.000000293     0.000000667         5    13308490.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[32]
TEST:    0      64       5     0.000000676     0.000000183     0.000000584     0.000001042         5     7399733.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[64]
TEST:    0     128       5     0.000001192     0.000000114     0.000001126     0.000001417         5     4193575.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[128]
TEST:    0     256       5     0.000002459     0.000000355     0.000002250     0.000003168         5     2033264.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[256]
TEST:    0     512       5     0.000005109     0.000000636     0.000004708     0.000006376         5      978722.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[512]
TEST:    0    1024       5     0.000010017     0.000000847     0.000009542     0.000011708         5      499156.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[1024]
TEST:    0    2048       5     0.000019717     0.000001041     0.000019084     0.000021791         5      253587.0 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[2048]
TEST:    0    4096       5     0.000039076     0.000001014     0.000038418     0.000041084         5      127956.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[4096]
TEST:    0    8192       5     0.000079584     0.000001357     0.000078625     0.000082251         5       62826.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[8192]
TEST:    0   16384       5     0.000220359     0.000006364     0.000208293     0.000225418         5       22690.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[16384]
TEST:    0   32768       5     0.000580334     0.000024065     0.000561626     0.000627375         5        8615.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[32768]
TEST:    0   65536       5     0.001263075     0.000031255     0.001245375     0.001325501         5        3958.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[65536]
TEST:    0  131072       5     0.002639743     0.000035997     0.002604250     0.002703167         5        1894.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[131072]
TEST:    0  262144       5     0.005548667     0.000022987     0.005522916     0.005587293         5         901.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[262144]
TEST:    0  524288       5     0.011242142     0.000124783     0.011129791     0.011464791         5         444.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[524288]
TEST:    0 1048576       5     0.022534900     0.000179147     0.022386417     0.022861209         5         221.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[128]>():[1048576]
TEST:    0       1       5     0.000000234     0.000000363     0.000000042     0.000000960         5    21376656.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[1]
TEST:    0       2       5     0.000000142     0.000000078     0.000000083     0.000000293         5    35186488.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[2]
TEST:    0       4       5     0.000000234     0.000000094     0.000000166     0.000000418         5    21358393.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[4]
TEST:    0       8       5     0.000000451     0.000000150     0.000000375     0.000000750         5    11098779.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[8]
TEST:    0      16       5     0.000000850     0.000000180     0.000000750     0.000001208         5     5878894.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[16]
TEST:    0      32       5     0.000002001     0.000000959     0.000001501     0.000003918         5     2499375.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[32]
TEST:    0      64       5     0.000004350     0.000001993     0.000003251     0.000008334         5     1149346.0 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[64]
TEST:    0     128       5     0.000008517     0.000003471     0.000006750     0.000015459         5      587054.3 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[128]
TEST:    0     256       5     0.000017092     0.000006602     0.000013583     0.000030292         5      292532.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[256]
TEST:    0     512       5     0.000035167     0.000015779     0.000026626     0.000066708         5      142178.3 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[512]
TEST:    0    1024       5     0.000068225     0.000027492     0.000054085     0.000123209         5       73286.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[1024]
TEST:    0    2048       5     0.000136992     0.000054033     0.000108959     0.000245041         5       36498.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[2048]
TEST:    0    4096       5     0.000284217     0.000101083     0.000232292     0.000486375         5       17592.2 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[4096]
TEST:    0    8192       5     0.000821175     0.000099433     0.000743167     0.001012626         5        6088.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[8192]
TEST:    0   16384       5     0.002321200     0.000034939     0.002289126     0.002389209         5        2154.1 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[16384]
TEST:    0   32768       5     0.004525117     0.000040967     0.004480541     0.004589167         5        1104.9 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[32768]
TEST:    0   65536       5     0.009177467     0.000275999     0.008861833     0.009568584         5         544.8 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[65536]
TEST:    0  131072       5     0.018203459     0.000068676     0.018114043     0.018308543         5         274.7 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[131072]
TEST:    0  262144       5     0.037481508     0.002810236     0.033776541     0.041857208         5         133.4 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[262144]
TEST:    0  524288       5     0.085373609     0.025440893     0.065867668     0.134850666         5          58.6 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[524288]
TEST:    0 1048576       5     0.190042375     0.041221872     0.137969501     0.246867751         5          26.3 test_vector_string_to_py_tuple_multiple<std::vector<char>[1024]>():[1048576]
TEST:    0       1       5     0.000002434     0.000004721     0.000000042     0.000011876         5     2054484.9 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[1]
TEST:    0       2       5     0.000000126     0.000000074     0.000000042     0.000000251         5    39777247.4 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[2]
TEST:    0       4       5     0.000000176     0.000000081     0.000000126     0.000000334         5    28457598.2 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[4]
TEST:    0       8       5     0.000000226     0.000000056     0.000000168     0.000000334         5    22172949.0 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[8]
TEST:    0      16       5     0.000000492     0.000000213     0.000000375     0.000000918         5    10160536.5 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[16]
TEST:    0      32       5     0.000000876     0.000000292     0.000000708     0.000001459         5     5711022.3 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[32]
TEST:    0      64       5     0.000002784     0.000001830     0.000001667     0.000006417         5     1796299.6 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[64]
TEST:    0     128       5     0.000003867     0.000000093     0.000003793     0.000004042         5     1292891.7 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[128]
TEST:    0     256       5     0.000007025     0.000000222     0.000006792     0.000007417         5      711713.4 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[256]
TEST:    0     512       5     0.000013150     0.000000033     0.000013125     0.000013209         5      380219.5 test_py_tuple_bytes_to_vector_string_multiple<std::vector<char>[2]>():[512]
