      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 83901238     +17827226 2024.527175  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3616837632   1072103424
NEXT: 83901239     +1      2025.317953  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2889957376   -726880256
PREV: 83901242     +3      2025.317978  C_RETURN test_with_pymemtrace.py# 169 append                             2889957376            0
NEXT: 83901243     +4      2025.873801  C_CALL   test_with_pymemtrace.py# 160 add                                1120718848  -1769238528
PREV: 104874315    +20973072 2075.691663  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2564194304            0
NEXT: 104874316    +20973073 2078.487738  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4490031104   1925836800
NEXT: 104874317    +1      2078.897964  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2787151872  -1702879232
PREV: 104874320    +3      2078.897988  C_RETURN test_with_pymemtrace.py# 169 append                             2787151872            0
NEXT: 104874321    +4      2079.322104  C_CALL   test_with_pymemtrace.py# 160 add                                 888152064  -1898999808
PREV: 125846239    +20971918 2129.189569  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2331623424            0
NEXT: 125846240    +20971919 2132.012931  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4277743616   1946120192
NEXT: 125846241    +1      2132.401016  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2499375104  -1778368512
PREV: 125846244    +3      2132.401040  C_RETURN test_with_pymemtrace.py# 169 append                             2499375104            0
NEXT: 125846245    +4      2132.825298  C_CALL   test_with_pymemtrace.py# 160 add                                 634052608  -1865322496
PREV: 146814033    +20967788 2183.199556  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2077536256            0
NEXT: 146814034    +20967789 2186.050597  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3949924352   1872388096
NEXT: 146814035    +1      2186.642964  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2619297792  -1330626560
PREV: 146814038    +3      2186.643003  C_RETURN test_with_pymemtrace.py# 169 append                             2619297792            0
NEXT: 146814039    +4      2187.126300  C_CALL   test_with_pymemtrace.py# 160 add                                 673767424  -1945530368
PREV: 167780517    +20966478 2237.063530  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2117246976            0
NEXT: 167780518    +20966479 2240.023130  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3629211648   1511964672
NEXT: 167780519    +1      2240.476227  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2107772928  -1521438720
PREV: 167780522    +3      2240.476248  C_RETURN test_with_pymemtrace.py# 169 append                             2107772928            0
NEXT: 167780523    +4      2241.155589  C_CALL   test_with_pymemtrace.py# 160 add                                 576184320  -1531588608
PREV: 170926659    +3146136 2248.666232  C_CALL   test_with_pymemtrace.py# 160 add                                 661544960            0
NEXT: 170926660    +3146137 2248.669221  C_RETURN test_with_pymemtrace.py# 160 add                                 666755072      5210112
PREV: 188753291    +17826631 2291.218722  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2024902656            0
NEXT: 188753292    +17826632 2294.215677  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2987888640    962985984
NEXT: 188753293    +1      2295.087916  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2124046336   -863842304
PREV: 188753296    +3      2295.087956  C_RETURN test_with_pymemtrace.py# 169 append                             2124054528         8192
NEXT: 188753297    +4      2295.737474  C_CALL   test_with_pymemtrace.py# 160 add                                 534999040  -1589055488
PREV: 190326517    +1573220 2299.545661  C_CALL   test_with_pymemtrace.py# 160 add                                 534999040            0
NEXT: 190326518    +1573221 2299.546770  C_RETURN test_with_pymemtrace.py# 160 add                                 536293376      1294336
PREV: 191899453    +1572935 2303.325798  C_CALL   test_with_pymemtrace.py# 160 add                                 612777984            0
NEXT: 191899454    +1572936 2303.328358  C_RETURN test_with_pymemtrace.py# 160 add                                 613695488       917504
PREV: 209723721    +17824267 2345.679875  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1980690432            0
NEXT: 209723722    +17824268 2348.504556  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3793240064   1812549632
NEXT: 209723723    +1      2348.961650  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1972920320  -1820319744
PREV: 209723737    +14     2348.961866  CALL     cPyCppContainers_3.13/lib/python3.13/site-packages/psutil/_common.py# 498 wrapper                            1973084160        36864
NEXT: 209723738    +15     2348.961939  CALL     cPyCppContainers_3.13/lib/python3.13/site-packages/psutil/__init__.py#1098 memory_info                        1973190656       106496
PREV: 209723763    +25     2348.962129  RETURN   test_with_pymemtrace.py# 175 _test_new_set_bytes                1973379072            0
NEXT: 209723764    +26     2349.578530  C_CALL   test_with_pymemtrace.py# 183 __exit__                            540172288  -1433206784
