      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 78           +6      1667.300314  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1014861824    -79224832
NEXT: 79           +1      1667.334606  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        930975744    -83886080
PREV: 81           +2      1667.334619  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                  930975744            0
NEXT: 82           +3      1668.222877  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1287368704    356392960
PREV: 87           +5      1668.249825  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1287368704            0
NEXT: 88           +6      1668.654111  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1208176640    -79192064
NEXT: 89           +1      1668.693407  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1124290560    -83886080
PREV: 91           +2      1668.693422  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1124290560            0
NEXT: 92           +3      1669.562716  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1465081856    340791296
PREV: 97           +5      1669.592069  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1465081856            0
NEXT: 98           +6      1670.040018  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1392427008    -72654848
NEXT: 99           +1      1670.077150  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1308540928    -83886080
PREV: 101          +2      1670.077163  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1308540928            0
NEXT: 102          +3      1670.900832  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1471619072    163078144
PREV: 107          +5      1670.932996  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1471619072            0
NEXT: 108          +6      1671.353786  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1398652928    -72966144
NEXT: 109          +1      1671.387660  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1314766848    -83886080
PREV: 111          +2      1671.387673  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1314766848            0
NEXT: 112          +3      1672.225559  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1477857280    163090432
PREV: 117          +5      1672.252247  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1477857280            0
NEXT: 118          +6      1672.645201  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1398665216    -79192064
NEXT: 119          +1      1672.681464  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1314779136    -83886080
PREV: 121          +2      1672.681475  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1314779136            0
NEXT: 122          +3      1673.536556  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1477857280    163078144
PREV: 127          +5      1673.569100  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1477857280            0
NEXT: 128          +6      1673.997148  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1398665216    -79192064
NEXT: 129          +1      1674.036922  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1314779136    -83886080
PREV: 131          +2      1674.036936  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1314779136            0
NEXT: 132          +3      1674.866465  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1477857280    163078144
PREV: 137          +5      1674.898421  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1477857280            0
NEXT: 138          +6      1675.330803  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1391161344    -86695936
NEXT: 139          +1      1675.369757  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1314779136    -76382208
PREV: 141          +2      1675.369772  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1314779136            0
NEXT: 142          +3      1676.206678  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1477857280    163078144
PREV: 147          +5      1676.246931  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1477857280            0
NEXT: 148          +6      1676.894360  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                         1398632448    -79224832
NEXT: 149          +1      1676.968143  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                       1314746368    -83886080
PREV: 151          +2      1676.968203  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1314746368            0
NEXT: 152          +3      1678.414717  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_list_bool                 1477824512    163078144
PREV: 193          +41     1678.446106  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  39 _test_new_list_bool                1477824512            0
NEXT: 194          +42     1678.483791  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  58 __exit__                           1393938432    -83886080
