      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2639.191294  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528142336    528142336
NEXT: 1            +1      2639.191316  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528150528         8192
PREV: 20440        +20439  2639.242173  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528150528            0
NEXT: 20441        +20440  2639.242220  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528158720         8192
PREV: 20460        +19     2639.242290  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528158720            0
NEXT: 20461        +20     2639.242310  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528162816         4096
PREV: 20468        +7      2639.242352  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528162816            0
NEXT: 20469        +8      2639.242392  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528171008         8192
PREV: 20528        +59     2639.242679  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528171008            0
NEXT: 20529        +60     2639.242707  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528187392        16384
PREV: 20902        +373    2639.243909  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528187392            0
NEXT: 20903        +374    2639.243953  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528191488         4096
PREV: 21416        +513    2639.245384  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528191488            0
NEXT: 21417        +514    2639.245395  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528195584         4096
PREV: 3978626      +3957209 2649.995737  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528195584            0
NEXT: 3978627      +3957210 2649.995811  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528203776         8192
PREV: 3978778      +151    2649.996693  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528203776            0
NEXT: 3978779      +152    2649.996751  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528211968         8192
PREV: 3980010      +1231   2650.002554  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528211968            0
NEXT: 3980011      +1232   2650.002686  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528220160         8192
PREV: 3980064      +53     2650.003063  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528220160            0
NEXT: 3980065      +54     2650.003082  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       528224256         4096
PREV: 20000000     +16019935 2694.151540  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 358 collect                             528224256            0
NEXT: 20000001     +16019936 2694.161447  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py# 358 collect                             528236544        12288
