      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1654.743621  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  22 _test_new_list_bool                 337760256    337760256
NEXT: 1            +1      1654.743657  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.9/lib/python3.9/site-packages/psutil/__init__.py# 318 __init__                            337788928        28672
PREV: 5            +4      1654.743669  CALL     /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/threading.py    #  82 RLock                               337788928            0
NEXT: 6            +5      1654.743681  RETURN   /Library/Frameworks/Python.framework/Versions/3.9/lib/python3.9/threading.py    #  93 RLock                               337801216        12288
PREV: 13           +7      1654.743699  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.9/lib/python3.9/site-packages/psutil/_common.py# 498 wrapper                             337801216            0
NEXT: 14           +8      1654.743702  CALL     /Users/paulross/pyenvs/cPyCppContainers_3.9/lib/python3.9/site-packages/psutil/_psosx.py# 371 _get_kinfo_proc                     337805312         4096
PREV: 47           +33     1654.743808  CALL     <string>                                                                        #   1 <lambda>                            337805312            0
NEXT: 48           +34     1654.743813  C_CALL   <string>                                                                        #   1 __new__                             337813504         8192
PREV: 54           +6      1654.743825  RETURN   /Users/paulross/pyenvs/cPyCppContainers_3.9/lib/python3.9/site-packages/psutil/_common.py# 506 wrapper                             337813504            0
NEXT: 55           +7      1654.743834  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  26 print                               337817600         4096
PREV: 56           +1      1654.743839  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  26 print                               337817600            0
NEXT: 57           +2      1654.743848  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          337821696         4096
NEXT: 58           +1      1655.135635  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          293691392    -44130304
PREV: 61           +3      1655.135667  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                293691392            0
NEXT: 62           +4      1655.358660  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                458076160    164384768
PREV: 67           +5      1655.393923  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          458076160            0
NEXT: 68           +6      1655.891130  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          340844544   -117231616
NEXT: 69           +1      1655.931707  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        256958464    -83886080
PREV: 71           +2      1655.931723  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                256958464            0
NEXT: 72           +3      1656.116961  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                421347328    164388864
PREV: 77           +5      1656.143638  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          421347328            0
NEXT: 78           +6      1656.591865  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          342155264    -79192064
NEXT: 79           +1      1656.632864  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        258269184    -83886080
PREV: 81           +2      1656.632878  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                258269184            0
NEXT: 82           +3      1656.824464  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                421347328    163078144
PREV: 87           +5      1656.852550  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          421347328            0
NEXT: 88           +6      1657.262604  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          334651392    -86695936
NEXT: 89           +1      1657.300168  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        258269184    -76382208
PREV: 91           +2      1657.300180  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                258269184            0
NEXT: 92           +3      1657.499641  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                421347328    163078144
PREV: 97           +5      1657.531239  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          421347328            0
NEXT: 98           +6      1657.956594  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          349683712    -71663616
NEXT: 99           +1      1657.992804  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        265797632    -83886080
PREV: 101          +2      1657.992817  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                265797632            0
NEXT: 102          +3      1658.167263  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                430186496    164388864
PREV: 107          +5      1658.193873  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          430186496            0
NEXT: 108          +6      1658.626599  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          343539712    -86646784
NEXT: 109          +1      1658.667827  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        267124736    -76414976
PREV: 111          +2      1658.667840  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                267124736            0
NEXT: 112          +3      1658.858810  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                430202880    163078144
PREV: 117          +5      1658.887131  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          430202880            0
NEXT: 118          +6      1659.292507  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          343523328    -86679552
NEXT: 119          +1      1659.328614  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        267124736    -76398592
PREV: 121          +2      1659.328627  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                267124736            0
NEXT: 122          +3      1659.510333  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                430202880    163078144
PREV: 127          +5      1659.539176  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          430202880            0
NEXT: 128          +6      1659.975102  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          343523328    -86679552
NEXT: 129          +1      1660.013072  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        267124736    -76398592
PREV: 131          +2      1660.013087  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                267124736            0
NEXT: 132          +3      1660.189811  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  31 new_list_vector_bool                431534080    164409344
PREV: 137          +5      1660.216412  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          431534080            0
NEXT: 138          +6      1660.632434  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  29 <listcomp>                          354136064    -77398016
NEXT: 139          +1      1660.671278  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  30 perf_counter                        270249984    -83886080
