      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1742.983536  CALL     test_with_pymemtrace.py# 143 _test_new_set_bytes                1511964672   1511964672
PREV: 8818869      +8818869 1766.794591  C_CALL   test_with_pymemtrace.py# 160 add                                2302504960            0
NEXT: 8818870      +8818870 1766.807265  C_RETURN test_with_pymemtrace.py# 160 add                                2336059392     33554432
PREV: 14688685     +5869815 1782.065590  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2982948864            0
NEXT: 14688686     +5869816 1785.470331  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3307474944    324526080
NEXT: 14688687     +1      1786.126166  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2172841984  -1134632960
PREV: 14688690     +3      1786.126199  C_RETURN test_with_pymemtrace.py# 169 append                             2172850176            0
NEXT: 14688691     +4      1787.098139  C_CALL   test_with_pymemtrace.py# 160 add                                1234669568   -938180608
PREV: 15790337     +1101646 1790.008389  C_CALL   test_with_pymemtrace.py# 160 add                                1234792448            0
NEXT: 15790338     +1101647 1790.009586  C_RETURN test_with_pymemtrace.py# 160 add                                1236086784      1294336
PREV: 29368911     +13578573 1825.232040  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2670583808         8192
NEXT: 29368912     +13578574 1828.414045  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4583768064   1913184256
NEXT: 29368913     +1      1828.855718  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2721505280  -1862262784
PREV: 29368916     +3      1828.855737  C_RETURN test_with_pymemtrace.py# 169 append                             2721505280            0
NEXT: 29368917     +4      1829.363248  C_CALL   test_with_pymemtrace.py# 160 add                                1069535232  -1651970048
PREV: 44048305     +14679388 1867.519892  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2504028160            0
NEXT: 44048306     +14679389 1870.620029  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4508491776   2004463616
NEXT: 44048307     +1      1870.998209  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2897891328  -1610600448
PREV: 44048310     +3      1870.998227  C_RETURN test_with_pymemtrace.py# 169 append                             2897891328            0
NEXT: 44048311     +4      1871.415648  C_CALL   test_with_pymemtrace.py# 160 add                                 991227904  -1906663424
PREV: 44324241     +275930 1872.107040  C_CALL   test_with_pymemtrace.py# 160 add                                 991227904            0
NEXT: 44324242     +275931 1872.107576  C_RETURN test_with_pymemtrace.py# 160 add                                 991784960       557056
PREV: 58725407     +14401165 1909.499842  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2426273792            0
NEXT: 58725408     +14401166 1912.640436  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4256194560   1829920768
NEXT: 58725409     +1      1913.034237  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2855309312  -1400885248
PREV: 58725412     +3      1913.034259  C_RETURN test_with_pymemtrace.py# 169 append                             2855309312            0
NEXT: 58725413     +4      1913.450775  C_CALL   test_with_pymemtrace.py# 160 add                                1032486912  -1822822400
PREV: 60928317     +2202904 1919.187221  C_CALL   test_with_pymemtrace.py# 160 add                                1104482304            0
NEXT: 60928318     +2202905 1919.188939  C_RETURN test_with_pymemtrace.py# 160 add                                1104564224        81920
PREV: 73402227     +12473909 1951.638723  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2467057664            0
NEXT: 73402228     +12473910 1955.021332  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3867860992   1400803328
NEXT: 73402229     +1      1955.589355  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2565349376  -1302511616
PREV: 73402232     +3      1955.589376  C_RETURN test_with_pymemtrace.py# 169 append                             2565349376            0
NEXT: 73402233     +4      1956.118462  C_CALL   test_with_pymemtrace.py# 160 add                                 927657984  -1637691392
PREV: 73419439     +17206  1956.156737  C_CALL   test_with_pymemtrace.py# 160 add                                 927657984            0
NEXT: 73419440     +17207  1956.156790  C_RETURN test_with_pymemtrace.py# 160 add                                 927789056       131072
PREV: 73470997     +51557  1956.275075  C_CALL   test_with_pymemtrace.py# 160 add                                 927789056            0
NEXT: 73470998     +51558  1956.275274  C_RETURN test_with_pymemtrace.py# 160 add                                 928313344       524288
PREV: 88085951     +14614953 1994.823043  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      2362679296            0
NEXT: 88085952     +14614954 1998.489252  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      2788261888    425582592
NEXT: 88085953     +1      1999.273835  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       1813086208   -975175680
PREV: 88085956     +3      1999.273865  C_RETURN test_with_pymemtrace.py# 169 append                             1813090304            0
NEXT: 88085957     +4      1999.925014  C_CALL   test_with_pymemtrace.py# 160 add                                 472989696  -1340100608
PREV: 88103217     +17260  1999.968086  C_CALL   test_with_pymemtrace.py# 160 add                                 473079808            0
NEXT: 88103218     +17261  1999.968153  C_RETURN test_with_pymemtrace.py# 160 add                                 473210880       131072
PREV: 88154855     +51637  2000.095831  C_CALL   test_with_pymemtrace.py# 160 add                                 473210880            0
NEXT: 88154856     +51638  2000.096035  C_RETURN test_with_pymemtrace.py# 160 add                                 473735168       524288
PREV: 88361037     +206181 2000.614134  C_CALL   test_with_pymemtrace.py# 160 add                                 473735168            0
NEXT: 88361038     +206182 2000.614668  C_RETURN test_with_pymemtrace.py# 160 add                                 474390528       655360
PREV: 89186795     +825757 2002.822879  C_CALL   test_with_pymemtrace.py# 160 add                                 474390528            0
NEXT: 89186796     +825758 2002.824533  C_RETURN test_with_pymemtrace.py# 160 add                                 475717632      1327104
PREV: 102760881    +13574085 2038.143886  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1910231040         8192
NEXT: 102760882    +13574086 2041.230486  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4131651584   2221420544
NEXT: 102760883    +1      2041.656582  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2219061248  -1912590336
PREV: 102760886    +3      2041.656599  C_RETURN test_with_pymemtrace.py# 169 append                             2219061248            0
NEXT: 102760887    +4      2042.128467  C_CALL   test_with_pymemtrace.py# 160 add                                 446664704  -1772396544
PREV: 103861751    +1100864 2044.980600  C_CALL   test_with_pymemtrace.py# 160 add                                 446750720            0
NEXT: 103861752    +1100865 2044.982833  C_RETURN test_with_pymemtrace.py# 160 add                                 450945024      4194304
PREV: 104963567    +1101815 2047.875375  C_CALL   test_with_pymemtrace.py# 160 add                                 510251008            0
NEXT: 104963568    +1101816 2047.879354  C_RETURN test_with_pymemtrace.py# 160 add                                 518639616      8388608
PREV: 117441543    +12477975 2080.240333  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1885433856            0
NEXT: 117441544    +12477976 2083.380765  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3814920192   1929486336
NEXT: 117441545    +1      2083.777522  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2162372608  -1652547584
PREV: 117441548    +3      2083.777545  C_RETURN test_with_pymemtrace.py# 169 append                             2162372608            0
NEXT: 117441549    +4      2084.180082  C_CALL   test_with_pymemtrace.py# 160 add                                 499060736  -1663311872
PREV: 117716181    +274632 2084.878142  C_CALL   test_with_pymemtrace.py# 160 add                                 499060736            0
NEXT: 117716182    +274633 2084.879043  C_RETURN test_with_pymemtrace.py# 160 add                                 501157888      2097152
PREV: 119640447    +1924265 2089.988922  C_CALL   test_with_pymemtrace.py# 160 add                                 558268416            0
NEXT: 119640448    +1924266 2089.993198  C_RETURN test_with_pymemtrace.py# 160 add                                 566657024      8388608
PREV: 132117155    +12476707 2122.333703  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1935654912            0
NEXT: 132117156    +12476708 2125.427731  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      4116488192   2180833280
NEXT: 132117157    +1      2125.843695  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2195501056  -1920987136
PREV: 132117160    +3      2125.843729  C_RETURN test_with_pymemtrace.py# 169 append                             2195505152         4096
NEXT: 132117161    +4      2126.254192  C_CALL   test_with_pymemtrace.py# 160 add                                 515395584  -1680109568
PREV: 146794651    +14677490 2164.306799  C_CALL   test_with_pymemtrace.py# 167 new_set_bytes                      1949884416            0
NEXT: 146794652    +14677491 2167.475060  C_RETURN test_with_pymemtrace.py# 167 new_set_bytes                      3992010752   2042126336
NEXT: 146794653    +1      2167.870631  C_CALL   test_with_pymemtrace.py# 168 perf_counter                       2448519168  -1543491584
PREV: 146794693    +40     2167.871247  RETURN   test_with_pymemtrace.py# 175 _test_new_set_bytes                2448887808            0
NEXT: 146794694    +41     2168.288161  C_CALL   test_with_pymemtrace.py# 184 __exit__                            550686720  -1898201088
