      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 92           +3      1686.378611  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    485515264
NEXT: 93           +1      1686.508875  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1910812672   -322174976
PREV: 97           +4      1686.508904  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1910812672            0
NEXT: 98           +5      1687.846916  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    242982912
NEXT: 99           +1      1687.959333  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1730170880   -423624704
PREV: 101          +2      1687.959345  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1730170880            0
NEXT: 102          +3      1688.363163  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    502816768
NEXT: 103          +1      1688.502809  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1893511168   -339476480
PREV: 107          +4      1688.502851  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1893511168            0
NEXT: 108          +5      1689.854367  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    260284416
NEXT: 109          +1      1689.964678  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1747996672   -405798912
PREV: 111          +2      1689.964690  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1747996672            0
NEXT: 112          +3      1690.345152  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    484990976
NEXT: 113          +1      1690.473564  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1911336960   -321650688
PREV: 117          +4      1690.473592  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1911336960            0
NEXT: 118          +5      1692.267839  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    242458624
NEXT: 119          +1      1692.519888  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1730695168   -423100416
PREV: 121          +2      1692.519984  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1730695168            0
NEXT: 122          +3      1693.441779  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    502292480
NEXT: 123          +1      1693.680872  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1894035456   -338952192
PREV: 127          +4      1693.680936  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1894035456            0
NEXT: 128          +5      1695.815032  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    259760128
NEXT: 129          +1      1695.929844  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1748520960   -405274624
PREV: 131          +2      1695.929858  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1748520960            0
NEXT: 132          +3      1696.327503  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    484466688
NEXT: 133          +1      1696.449506  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1911861248   -321126400
PREV: 137          +4      1696.449536  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1911861248            0
NEXT: 138          +5      1697.814441  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    241934336
NEXT: 139          +1      1697.934151  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1731219456   -422576128
PREV: 141          +2      1697.934162  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1731219456            0
NEXT: 142          +3      1698.342375  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    501768192
NEXT: 143          +1      1698.464686  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1894559744   -338427904
PREV: 147          +4      1698.464727  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1894559744            0
NEXT: 148          +5      1699.824004  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2153795584    259235840
NEXT: 149          +1      1699.942913  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1749045248   -404750336
PREV: 151          +2      1699.942927  C_CALL   test_with_pymemtrace.py#  73 new_list_vector_float              1749045248            0
NEXT: 152          +3      1700.342688  C_RETURN test_with_pymemtrace.py#  73 new_list_vector_float              2232987648    483942400
NEXT: 153          +1      1700.463311  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1912385536   -320602112
PREV: 193          +40     1700.463479  RETURN   test_with_pymemtrace.py#  81 _test_new_list_double              1912385536            0
NEXT: 194          +41     1700.565651  C_CALL   test_with_pymemtrace.py#  89 __exit__                           1485090816   -427294720
