      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1136.326357  CALL     tests/unit/test_with_pymemtrace.py# 143 _test_new_set_bytes                1521315840   1521315840
PREV: 12601751     +12601751 1164.015498  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                2340024320            0
NEXT: 12601752     +12601752 1164.028305  C_RETURN tests/unit/test_with_pymemtrace.py# 160 add                                2373578752     33554432
PREV: 20990845     +8389093 1182.388666  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      3020476416            0
NEXT: 20990846     +8389094 1185.372843  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      3681800192    661323776
NEXT: 20990847     +1      1186.084983  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       3005849600   -675950592
PREV: 20990850     +3      1186.085005  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             3005849600            0
NEXT: 20990851     +4      1186.654109  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1460334592  -1545515008
PREV: 24136423     +3145572 1193.500370  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1570914304            0
NEXT: 24136424     +3145573 1193.501987  C_RETURN tests/unit/test_with_pymemtrace.py# 160 add                                1571979264      1064960
PREV: 27282301     +3145877 1200.381741  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1810636800            0
NEXT: 27282302     +3145878 1200.388963  C_RETURN tests/unit/test_with_pymemtrace.py# 160 add                                1827414016     16777216
PREV: 41960571     +14678269 1232.518037  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2954833920            0
NEXT: 41960572     +14678270 1235.118599  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4805148672   1850314752
NEXT: 41960573     +1      1235.551164  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2858999808  -1946148864
PREV: 41960576     +3      1235.551187  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2858999808            0
NEXT: 41960577     +4      1236.001097  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1027620864  -1831378944
PREV: 62930515     +20969938 1281.860913  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2504273920            0
NEXT: 62930516     +20969939 1284.507368  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4627546112   2123272192
NEXT: 62930517     +1      1284.880632  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2941448192  -1686097920
PREV: 62930520     +3      1284.880652  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2941448192            0
NEXT: 62930521     +4      1285.271187  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1076531200  -1864916992
PREV: 83898563     +20968042 1331.141012  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2553188352            0
NEXT: 83898564     +20968043 1333.775146  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4690563072   2137374720
NEXT: 83898565     +1      1334.153039  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2903797760  -1786765312
PREV: 83898568     +3      1334.153058  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2903797760            0
NEXT: 83898569     +4      1334.540924  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1097535488  -1806262272
PREV: 104872559    +20973990 1380.428867  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2565820416            0
NEXT: 104872560    +20973991 1383.048374  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4626116608   2060296192
NEXT: 104872561    +1      1383.402890  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2914852864  -1711263744
PREV: 104872564    +3      1383.402912  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2914852864            0
NEXT: 104872565    +4      1383.786249  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1091878912  -1822973952
PREV: 125843627    +20971062 1429.745927  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2568536064            0
NEXT: 125843628    +20971063 1432.362295  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4941791232   2373255168
NEXT: 125843629    +1      1432.763451  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2995646464  -1946144768
PREV: 125843632    +3      1432.763472  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2995646464            0
NEXT: 125843633    +4      1433.179810  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                1097179136  -1898467328
PREV: 146814773    +20971140 1479.122835  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2573832192            0
NEXT: 146814774    +20971141 1481.739133  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4277080064   1703247872
NEXT: 146814775    +1      1482.108879  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2792308736  -1484771328
PREV: 146814778    +3      1482.108900  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2792308736            0
NEXT: 146814779    +4      1482.514901  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                 843522048  -1948786688
PREV: 167786263    +20971484 1528.466638  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2320179200            0
NEXT: 167786264    +20971485 1531.090236  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4229230592   1909051392
NEXT: 167786265    +1      1531.460217  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2601848832  -1627381760
PREV: 167786268    +3      1531.460237  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2601848832            0
NEXT: 167786269    +4      1531.846823  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                 720084992  -1881763840
PREV: 188753929    +20967660 1577.785602  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2196742144            0
NEXT: 188753930    +20967661 1580.390119  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4298055680   2101313536
NEXT: 188753931    +1      1580.761027  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2595176448  -1702879232
PREV: 188753934    +3      1580.761053  C_RETURN tests/unit/test_with_pymemtrace.py# 169 append                             2595176448            0
NEXT: 188753935    +4      1581.148203  C_CALL   tests/unit/test_with_pymemtrace.py# 160 add                                 637923328  -1957253120
PREV: 209726667    +20972732 1627.100751  C_CALL   tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      2114576384            0
NEXT: 209726668    +20972733 1629.723035  C_RETURN tests/unit/test_with_pymemtrace.py# 167 new_set_bytes                      4070981632   1956405248
NEXT: 209726669    +1      1630.109786  C_CALL   tests/unit/test_with_pymemtrace.py# 168 perf_counter                       2468831232  -1602150400
PREV: 209726683    +14     1630.110034  CALL     /venv/lib/python3.12/site-packages/psutil/_common.py# 498 wrapper                            2469093376        32768
NEXT: 209726684    +15     1630.110084  CALL     /venv/lib/python3.12/site-packages/psutil/__init__.py#1098 memory_info                        2469179392        86016
PREV: 209726709    +25     1630.110247  RETURN   tests/unit/test_with_pymemtrace.py# 175 _test_new_set_bytes                2469388288            0
NEXT: 209726710    +26     1630.539046  C_CALL   tests/unit/test_with_pymemtrace.py# 183 __exit__                            651190272  -1818198016
