      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 121          +4      1119.880656  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1629548544   -203972608
PREV: 123          +2      1119.880672  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1629548544            0
NEXT: 124          +3      1120.776030  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2119782400    490233856
NEXT: 125          +1      1120.929554  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1792626688   -327155712
PREV: 128          +3      1120.929574  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1792626688            0
NEXT: 129          +4      1122.449044  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1672540160   -120086528
PREV: 131          +2      1122.449061  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                1672540160            0
NEXT: 132          +3      1123.342427  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_list_float                2119782400    447242240
NEXT: 133          +1      1123.482640  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1835618304   -284164096
PREV: 173          +40     1123.482800  RETURN   tests/unit/test_with_pymemtrace.py#  81 _test_new_list_double              1835618304            0
NEXT: 174          +41     1123.616342  C_CALL   tests/unit/test_with_pymemtrace.py#  99 __exit__                           1405702144   -429916160
