      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2165.795373  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304177152    304177152
NEXT: 1            +1      2165.795410  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304193536        16384
PREV: 25492        +25491  2165.854454  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304193536            0
NEXT: 25493        +25492  2165.854485  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304214016        20480
PREV: 26354        +861    2165.856572  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304214016            0
NEXT: 26355        +862    2165.856613  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304230400        16384
PREV: 27970        +1615   2165.860638  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304230400            0
NEXT: 27971        +1616   2165.860672  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304238592         8192
PREV: 27972        +1      2165.860677  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304238592            0
NEXT: 27973        +2      2165.860686  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304242688         4096
PREV: 5589600      +5561627 2178.656234  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304242688            0
NEXT: 5589601      +5561628 2178.656377  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304259072        16384
PREV: 5590902      +1301   2178.660363  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304259072            0
NEXT: 5590903      +1302   2178.660421  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304267264         8192
PREV: 5592426      +1523   2178.664999  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304267264            0
NEXT: 5592427      +1524   2178.665043  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304271360         4096
PREV: 5592428      +1      2178.665075  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304271360            0
NEXT: 5592429      +2      2178.665128  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304279552         8192
PREV: 5592430      +1      2178.665150  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304279552            0
NEXT: 5592431      +2      2178.665264  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304283648         4096
PREV: 5592830      +399    2178.666570  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304283648            0
NEXT: 5592831      +400    2178.666617  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304287744         4096
PREV: 5793554      +200723 2179.246465  C_CALL   tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304287744            0
NEXT: 5793555      +200724 2179.246496  C_RETURN tests/unit/test_with_pymemtrace.py# 356 new_set_bytes                       304291840         4096
