      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1077.877798  CALL     tests/unit/test_with_pymemtrace.py#  64 _test_new_list_double              1394229248   1394229248
PREV: 56           +56     1077.877934  C_RETURN tests/unit/test_with_pymemtrace.py#  68 print                              1394229248            0
NEXT: 57           +57     1079.261340  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1613152256    218923008
PREV: 59           +2      1079.261357  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1613152256            0
NEXT: 60           +3      1079.624425  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2196983808    583831552
NEXT: 61           +1      1079.782949  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1861439488   -335544320
PREV: 64           +3      1079.782972  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1861439488            0
NEXT: 65           +4      1081.302617  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1741352960   -120086528
PREV: 67           +2      1081.302630  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1741352960            0
NEXT: 68           +3      1081.642312  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2196983808    455630848
NEXT: 69           +1      1081.786467  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1904431104   -292552704
PREV: 72           +3      1081.786484  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1904431104            0
NEXT: 73           +4      1083.297165  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1707130880   -197300224
PREV: 75           +2      1083.297183  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1707130880            0
NEXT: 76           +3      1083.633520  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    496525312
NEXT: 77           +1      1083.774698  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1870209024   -333447168
PREV: 80           +3      1083.774717  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1870209024            0
NEXT: 81           +4      1085.300509  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1750122496   -120086528
PREV: 83           +2      1085.300527  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1750122496            0
NEXT: 84           +3      1085.692640  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    453533696
NEXT: 85           +1      1085.860278  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1913200640   -290455552
PREV: 88           +3      1085.860304  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1913200640            0
NEXT: 89           +4      1087.372185  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1709228032   -203972608
PREV: 91           +2      1087.372202  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1709228032            0
NEXT: 92           +3      1087.713100  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    494428160
NEXT: 93           +1      1087.858661  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1872306176   -331350016
PREV: 96           +3      1087.858681  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1872306176            0
NEXT: 97           +4      1089.375443  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1752219648   -120086528
PREV: 99           +2      1089.375456  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1752219648            0
NEXT: 100          +3      1089.705326  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    451436544
NEXT: 101          +1      1089.844728  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1915297792   -288358400
PREV: 104          +3      1089.844745  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1915297792            0
NEXT: 105          +4      1091.356289  C_CALL   tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1711325184   -203972608
PREV: 107          +2      1091.356304  C_CALL   tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1711325184            0
NEXT: 108          +3      1091.698703  C_RETURN tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2203656192    492331008
NEXT: 109          +1      1091.840835  C_CALL   tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1874403328   -329252864
PREV: 112          +3      1091.840854  C_RETURN tests/unit/test_with_pymemtrace.py#  75 append                             1874403328            0
