      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2128.575549  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               337571840    337571840
NEXT: 1            +1      2128.575568  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               337580032         8192
NEXT: 2            +1      2128.575877  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               329191424     -8388608
PREV: 32622        +32620  2128.637771  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               329191424            0
NEXT: 32623        +32621  2128.637795  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               329199616         8192
NEXT: 32624        +1      2128.638286  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               320811008     -8388608
PREV: 34982        +2358   2128.643043  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               320811008            0
NEXT: 34983        +2359   2128.643084  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               320819200         8192
NEXT: 34984        +1      2128.643546  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               312430592     -8388608
PREV: 126904       +91920  2128.816550  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               312430592            0
NEXT: 126905       +91921  2128.816580  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               312434688         4096
NEXT: 126906       +1      2128.816979  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304046080     -8388608
PREV: 2194958      +2068052 2132.660026  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304046080            0
NEXT: 2194959      +2068053 2132.660101  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304074752        28672
PREV: 2195034      +75     2132.660431  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304074752            0
NEXT: 2195035      +76     2132.660485  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304103424        28672
PREV: 2207592      +12557  2132.686394  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304103424            0
NEXT: 2207593      +12558  2132.686470  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304128000        24576
PREV: 2209790      +2197   2132.692145  C_CALL   tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304128000            0
NEXT: 2209791      +2198   2132.692313  C_RETURN tests/unit/test_with_pymemtrace.py# 324 new_list_vector_bytes               304152576        24576
