      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
PREV: 91           +2      1128.859527  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1468399616            0
NEXT: 92           +3      1129.718089  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3517718528   2049318912
NEXT: 93           +1      1129.994069  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1487683584  -2030034944
PREV: 96           +3      1129.994091  C_RETURN tests/unit/test_with_pymemtrace.py# 121 append                             1487683584            0
NEXT: 97           +4      1130.103559  C_CALL   tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1471787008    -15896576
PREV: 99           +2      1130.103570  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1471787008            0
NEXT: 100          +3      1131.103821  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3523850240   2052063232
NEXT: 101          +1      1131.386411  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1544163328  -1979686912
PREV: 104          +3      1131.386434  C_RETURN tests/unit/test_with_pymemtrace.py# 121 append                             1544163328            0
NEXT: 105          +4      1131.496313  C_CALL   tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1528266752    -15896576
PREV: 107          +2      1131.496326  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1528266752            0
NEXT: 108          +3      1132.345073  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3689349120   2161082368
NEXT: 109          +1      1132.645823  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1541869568  -2147479552
PREV: 112          +3      1132.645849  C_RETURN tests/unit/test_with_pymemtrace.py# 121 append                             1541869568            0
NEXT: 113          +4      1132.755186  C_CALL   tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1525972992    -15896576
PREV: 115          +2      1132.755196  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1525972992            0
NEXT: 116          +3      1133.605234  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3686326272   2160353280
NEXT: 117          +1      1133.863926  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1538846720  -2147479552
PREV: 120          +3      1133.863948  C_RETURN tests/unit/test_with_pymemtrace.py# 121 append                             1538846720            0
NEXT: 121          +4      1133.975625  C_CALL   tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1522950144    -15896576
PREV: 123          +2      1133.975637  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1522950144            0
NEXT: 124          +3      1134.814785  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3671404544   2148454400
NEXT: 125          +1      1135.076988  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1540702208  -2130702336
PREV: 128          +3      1135.077008  C_RETURN tests/unit/test_with_pymemtrace.py# 121 append                             1540702208            0
NEXT: 129          +4      1135.188159  C_CALL   tests/unit/test_with_pymemtrace.py# 118 perf_counter                       1524805632    -15896576
PREV: 131          +2      1135.188168  C_CALL   tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              1524805632            0
NEXT: 132          +3      1136.033859  C_RETURN tests/unit/test_with_pymemtrace.py# 119 new_list_vector_bytes              3652001792   2127196160
NEXT: 133          +1      1136.312783  C_CALL   tests/unit/test_with_pymemtrace.py# 120 perf_counter                       1529692160  -2122309632
PREV: 173          +40     1136.312945  RETURN   tests/unit/test_with_pymemtrace.py# 127 _test_new_list_vector_bytes        1529692160            0
NEXT: 174          +41     1136.315436  C_CALL   tests/unit/test_with_pymemtrace.py# 134 __exit__                           1521303552     -8388608
