      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2211.952001  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304308224    304308224
NEXT: 1            +1      2211.952021  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304316416         8192
PREV: 25314        +25313  2212.009555  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304316416            0
NEXT: 25315        +25314  2212.009579  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304324608         8192
PREV: 26108        +793    2212.011454  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304324608            0
NEXT: 26109        +794    2212.011470  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304328704         4096
PREV: 336478       +310369 2212.712359  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304328704            0
NEXT: 336479       +310370 2212.712383  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304336896         8192
PREV: 5071384      +4734905 2223.325451  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304336896            0
NEXT: 5071385      +4734906 2223.325514  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304340992         4096
PREV: 5076084      +4699   2223.336832  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304340992            0
NEXT: 5076085      +4700   2223.336960  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304345088         4096
PREV: 5076348      +263    2223.337674  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304345088            0
NEXT: 5076349      +264    2223.337724  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304349184         4096
PREV: 5077870      +1521   2223.341568  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304349184            0
NEXT: 5077871      +1522   2223.341616  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304353280         4096
PREV: 5077872      +1      2223.341628  C_CALL   tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304353280            0
NEXT: 5077873      +2      2223.341668  C_RETURN tests/unit/test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    304361472         8192
