      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2943.982399  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               381779968    381779968
NEXT: 1            +1      2943.982414  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               381784064         4096
NEXT: 2            +1      2943.982701  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               373395456     -8388608
PREV: 235582       +235580 2944.442306  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               373395456            0
NEXT: 235583       +235581 2944.442331  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               373399552         4096
NEXT: 235584       +1      2944.442786  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               365182976     -8216576
PREV: 235966       +382    2944.443710  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               365182976            0
NEXT: 235967       +383    2944.443721  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               365187072         4096
NEXT: 235968       +1      2944.444094  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               356929536     -8257536
PREV: 1178272      +942304 2946.557466  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               356929536            0
NEXT: 1178273      +942305 2946.557491  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               356937728         8192
NEXT: 1178274      +1      2946.557913  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348549120     -8388608
PREV: 4419466      +3241192 2953.635658  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348549120            0
NEXT: 4419467      +3241193 2953.635770  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348569600        20480
PREV: 4419468      +1      2953.635780  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348569600            0
NEXT: 4419469      +2      2953.635800  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348577792         8192
PREV: 4419488      +19     2953.635908  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348577792            0
NEXT: 4419489      +20     2953.635945  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348585984         8192
PREV: 4419526      +37     2953.636119  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348585984            0
NEXT: 4419527      +38     2953.636369  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348606464        20480
PREV: 4419528      +1      2953.636419  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348606464            0
NEXT: 4419529      +2      2953.636502  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348618752        12288
PREV: 4428254      +8725   2953.663880  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348618752            0
NEXT: 4428255      +8726   2953.663930  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348626944         8192
PREV: 4779526      +351271 2954.725776  C_CALL   test_with_pymemtrace.py# 324 new_list_vector_bytes               348626944            0
NEXT: 4779527      +351272 2954.725798  C_RETURN test_with_pymemtrace.py# 324 new_list_vector_bytes               348631040         4096
PREV: 20000000     +15220473 2989.819796  C_CALL   test_with_pymemtrace.py# 326 collect                             348631040            0
NEXT: 20000001     +15220474 2989.832708  C_RETURN test_with_pymemtrace.py# 326 collect                             348635136         4096
