      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      3045.678424  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348741632    348741632
NEXT: 1            +1      3045.678440  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348745728         4096
PREV: 39454        +39453  3045.793234  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348745728            0
NEXT: 39455        +39454  3045.793259  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348753920         8192
PREV: 39534        +79     3045.793526  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348753920            0
NEXT: 39535        +80     3045.793543  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348758016         4096
PREV: 39620        +85     3045.793836  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348758016            0
NEXT: 39621        +86     3045.793864  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348766208         8192
PREV: 5190246      +5150625 3059.523066  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348766208            0
NEXT: 5190247      +5150626 3059.523112  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348770304         4096
PREV: 5190248      +1      3059.523120  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348770304            0
NEXT: 5190249      +2      3059.523167  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348778496         8192
PREV: 5190512      +263    3059.524331  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348778496            0
NEXT: 5190513      +264    3059.524379  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348782592         4096
PREV: 5193888      +3375   3059.539191  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348782592            0
NEXT: 5193889      +3376   3059.539238  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348786688         4096
PREV: 5194078      +189    3059.540131  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348786688            0
NEXT: 5194079      +190    3059.540186  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    348790784         4096
