      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      2860.917105  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346501120    346501120
NEXT: 1            +1      2860.917125  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346509312         8192
PREV: 23338        +23337  2860.971534  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346509312            0
NEXT: 23339        +23338  2860.971558  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346517504         8192
PREV: 198136       +174797 2861.410715  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346517504            0
NEXT: 198137       +174798 2861.410749  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346525696         8192
PREV: 198188       +51     2861.410909  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346525696            0
NEXT: 198189       +52     2861.410926  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346529792         4096
PREV: 1416184      +1217995 2864.450930  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346529792            0
NEXT: 1416185      +1217996 2864.450969  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346533888         4096
PREV: 4339236      +2923051 2871.833720  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346533888            0
NEXT: 4339237      +2923052 2871.833793  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346537984         4096
PREV: 4339314      +77     2871.834240  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346537984            0
NEXT: 4339315      +78     2871.834284  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346546176         8192
PREV: 4343448      +4133   2871.851242  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346546176            0
NEXT: 4343449      +4134   2871.851316  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346554368         8192
PREV: 4344400      +951    2871.856229  C_CALL   test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346554368            0
NEXT: 4344401      +952    2871.856249  C_RETURN test_with_pymemtrace.py# 397 new_dict_from_std_unordered_map_bytes_bytes    346558464         4096
